bucket,phase,side,target_atr,stop_atr,horizon,n,target,stop,target_max,stop_min,open_pnl,cost_atr,p_target,p_target_max,p_stop,p_neither,ev_barrier,ev_open,ev_lo,ev_hi,cost,p_null,lift,mde,thin,beats_mde,passes,undecided,ev_mirror,ev_sym
"(10.0, 14.0]",Asia-London,-1,0.75,1.5,60,1271,804,438,804,438,-11.311822224584809,38.445759606384954,0.6325727773406766,0.6325727773406766,0.34461054287962234,0.022816679779701032,-0.042486231313926044,-0.008899938807698512,-0.08163460411563317,-0.08163460411563317,0.030248433994008617,0.647658594745714,-0.015085817405037338,0.6848876989073475,False,False,False,False,0.04272105921427617,-0.0194567724506785
"(0.0, 7.0]",NY-Asia,1,3.0,0.5,15,6515,95,3984,106,3973,1728.0183407013837,553.2777017267003,0.014581734458940905,0.01627014581734459,0.6115118956254797,0.37390636991557935,-0.2620107444359171,0.26523689036091846,-0.0816975227974392,-0.07578808304302634,0.08492366872244057,0.022091208600658923,-0.007509474141718018,0.027361229967844153,False,False,False,False,-0.06794071518533147,-0.07481911899138534
"(10.0, 14.0]",London-NY,1,2.0,1.5,15,2347,291,675,295,671,312.73072851965804,74.04473215694073,0.12398806987643801,0.12569237324243715,0.2876011930123562,0.5884107371112058,-0.18342564976565828,0.13324700831685474,-0.0817273130111984,-0.07576225123020139,0.03154867156239485,0.07560109730514765,0.04838697257129036,0.09130007652849279,False,True,False,False,0.02606280465786206,-0.02783225417666817
"(7.0, 10.0]",Asia-London,1,0.75,0.5,15,1429,499,868,552,815,6.212771353641285,63.31729597318141,0.34919524142757175,0.38628411476557034,0.6074177746675997,0.043386983904828536,-0.041812456263121064,0.0043476356568518445,-0.08177363514313515,-0.035412543470636895,0.04430881453686593,0.3490763393965181,0.00011890203105363595,0.38462264659923784,False,False,False,False,-0.048351294050336335,-0.06506246459673574
"(0.0, 7.0]",NY-Asia,1,2.0,0.75,30,5797,848,3382,871,3359,863.1390526479935,496.814157271104,0.14628255994479902,0.1502501293772641,0.5834052095911678,0.2703122304640332,-0.14498878730377782,0.14889409222839287,-0.08179663698863388,-0.07088582104935492,0.08570194191324892,0.18242329322987114,-0.03614073328507211,0.19675922691096678,False,False,False,False,-0.06758591609873597,-0.07469127654368493
"(10.0, 14.0]",London-NY,1,1.0,1.0,30,2347,1072,1196,1096,1172,5.948471157196572,74.04473215694073,0.45675330208777165,0.46697912228376653,0.5095867064337452,0.0336599914784832,-0.052833404345973584,0.002534499853939741,-0.08184757605442869,-0.06139593566243892,0.03154867156239485,0.42334996551864024,0.033403336569131414,0.45198532111039313,False,True,False,False,-0.0017014074623507847,-0.04177449175838974
"(7.0, 10.0]",NY,1,3.0,1.5,15,3569,51,627,51,627,664.139975489031,169.02296743474946,0.014289717007565145,0.014289717007565145,0.17567946203418325,0.8100308209582516,-0.22065004202857944,0.186085731434304,-0.08192294534763755,-0.08192294534763755,0.04735863475336213,0.022373506364571145,-0.008083789357006,0.02961374421883194,False,False,False,False,-0.023356966108109167,-0.05263995572787336
"(10.0, 14.0]",London-NY,1,2.0,0.5,60,2347,417,1919,430,1906,7.03977551292638,74.04473215694073,0.17767362590541116,0.1832126118449084,0.8176395398380912,0.0046868342564976295,-0.05347251810822326,0.002999478275639702,-0.08202171139497841,-0.06817424654623533,0.03154867156239485,0.1659334786005016,0.011740147304909576,0.18776865487946204,False,False,False,False,0.005884028473220754,-0.03806884146087883
"(10.0, 14.0]",NY-Asia,-1,4.0,1.0,60,2064,118,1240,120,1238,659.4226370100731,60.956367840644724,0.05717054263565891,0.05813953488372093,0.6007751937984496,0.3420542635658915,-0.37209302325581395,0.3194877117296866,-0.08213843547992809,-0.07729347423961802,0.029533123953800738,0.08045882498047116,-0.02328828234481225,0.09769346641719982,False,False,False,False,-0.0634356935723581,-0.0727870645261431
"(0.0, 7.0]",Asia-London,-1,2.0,1.0,15,1173,134,482,136,480,205.903924166455,88.26334477646203,0.11423699914748509,0.11594202898550725,0.41091219096334186,0.47485080988917305,-0.1824381926683717,0.1755361672348295,-0.08214784365729498,-0.07703275414322851,0.0752458182237528,0.09998265996185192,0.014254339185633166,0.12528420555534325,False,False,False,False,-0.04846739970464391,-0.06530762168096944
"(7.0, 10.0]",Asia-London,-1,3.0,1.5,60,1429,268,717,268,717,217.4143732635809,63.31729597318141,0.18754373687893633,0.18754373687893633,0.5017494751574527,0.31070678796361095,-0.1899930020993702,0.1521444179591189,-0.08215739867711723,-0.08215739867711722,0.04430881453686593,0.18238027293015768,0.005163463948778646,0.2114936098741591,False,False,False,False,0.003785425896804237,-0.039185986390156496
"(10.0, 14.0]",Asia-London,-1,0.75,0.75,15,1271,503,584,527,560,-5.2359154148374785,38.445759606384954,0.3957513768686074,0.4146341463414634,0.45948072383949645,0.14476789929189615,-0.0477970102281668,-0.004119524323239558,-0.08216496854541497,-0.05384081433613094,0.030248433994008617,0.41253832499596577,-0.01678694812735837,0.45135022734150543,False,False,False,False,-0.00665605365188629,-0.04441051109865063
"(10.0, 14.0]",London-NY,1,1.0,1.0,60,2347,1113,1232,1137,1208,-0.20136443549169453,74.04473215694073,0.47422241158926287,0.48444823178525775,0.5249254367277375,0.00085215168299968,-0.05070302513847465,-8.57965213002533e-05,-0.08233749322216975,-0.061885852830179985,0.03154867156239485,0.47798380134029517,-0.0037613897510322958,0.5068779649697241,False,False,False,False,-0.001211490294609728,-0.04177449175838974
"(7.0, 10.0]",NY,1,1.0,1.5,15,3569,1044,613,1044,613,-249.40402435256328,169.02296743474946,0.29251891286074533,0.29251891286074533,0.17175679462034182,0.535724292518913,0.03488372093023256,-0.069880645657765,-0.08235555948089457,-0.08235555948089457,0.04735863475336213,0.33730454206999255,-0.044785629209247224,0.3595760542098584,False,False,False,False,-0.0298457821621385,-0.056100670821516534
"(0.0, 7.0]",Asia,-1,4.0,0.5,15,12483,131,8069,133,8067,3520.5663051919914,1038.7458980700164,0.01049427221020588,0.0106544901065449,0.6463991027797805,0.34310662501001354,-0.28122246254906674,0.28202886366995045,-0.08240644018889892,-0.08168545965537331,0.08321284130978263,0.009606381134038494,0.0008878910761673849,0.012142476940821309,False,False,False,False,-0.06672325607311663,-0.07456484813100778
"(0.0, 7.0]",NY,-1,0.75,1.0,15,1718,742,528,754,516,-49.49492398587166,120.64002481261608,0.4318975552968568,0.43888242142025613,0.3073341094295693,0.2607683352735739,0.01658905704307334,-0.028809618152428208,-0.0824417629793293,-0.07021824726338052,0.07022120186997444,0.46034333275533207,-0.028445777458475263,0.494063895688793,False,False,False,False,-0.053453286405383826,-0.06794752469235657
"(0.0, 7.0]",London,1,1.5,0.5,30,6455,1424,4713,1458,4679,141.18561469072594,452.8573355974404,0.22060418280402788,0.22587141750580944,0.7301316808675445,0.04926413632842752,-0.03415956622773044,0.021872287326216256,-0.08244333399019589,-0.07190886458663276,0.07015605508868171,0.21638072186231935,0.004223460941708529,0.23083999624749588,False,False,False,False,-0.062443155787846455,-0.07244324488902118
"(0.0, 7.0]",London,1,1.5,0.75,15,6455,1179,3313,1197,3295,636.6348440441656,452.8573355974404,0.18264910921766073,0.18543764523625098,0.5132455460883036,0.3041053446940356,-0.11096049573973664,0.09862662185037421,-0.08248992897804414,-0.07621572293621609,0.07015605508868171,0.1724986994971389,0.010150409720521836,0.1857896859007726,False,False,False,False,-0.05824869080069428,-0.07036930988936921
"(0.0, 7.0]",Asia,1,1.5,0.75,30,12466,3475,7587,3551,7511,486.0645029547821,1037.4376423559468,0.27875822236483233,0.28485480506978983,0.6086154339804267,0.11262634365474089,-0.03832424193807155,0.03899121634484053,-0.0825543991176933,-0.06883708803153896,0.08322137352446228,0.2690610094682139,0.009697212896618457,0.2802312463768406,False,False,False,False,-0.0836308234930323,-0.0830926113053628
"(0.0, 7.0]",Asia-London,1,1.0,0.5,15,1173,336,745,370,711,27.789454371673397,88.26334477646203,0.2864450127877238,0.3154305200341006,0.6351236146632566,0.07843137254901955,-0.03111679454390452,0.023690924443029324,-0.082671688324628,-0.039193427455062775,0.0752458182237528,0.26890931160048553,0.01753570118723824,0.3056033396275441,False,False,False,False,-0.07130259399256354,-0.07698714115859577
"(10.0, 14.0]",London,1,4.0,1.0,60,5839,333,3704,333,3704,2065.729818706779,176.60709631837656,0.05703031340983045,0.05703031340983045,0.6343551978078438,0.3086144887823258,-0.406233944168522,0.35378143838102055,-0.08269862606809342,-0.08269862606809343,0.030246120280591978,0.060971097315298275,-0.003940783905467822,0.06991710409934396,False,False,False,False,-0.061843772468126945,-0.07227119926811018
"(10.0, 14.0]",Asia-London,-1,4.0,1.0,60,1271,70,830,70,830,483.3081320714265,38.445759606384954,0.05507474429583006,0.05507474429583006,0.6530291109362707,0.29189614476789927,-0.43273013375295044,0.3802581684275582,-0.08272039931940084,-0.08272039931940084,0.030248433994008617,0.08045882498047116,-0.025384080684641104,0.10257497634830885,False,False,False,False,-0.00923928239977867,-0.045979840859589755
"(0.0, 7.0]",Asia,1,1.5,1.5,15,12483,2561,2584,2574,2571,40.639682069894505,1038.7458980700164,0.20515901626211647,0.2062004325883201,0.2070015220700152,0.5878394616678684,-0.0027637587118481133,0.0032556021845625656,-0.08272099783706817,-0.07959674885845726,0.08321284130978263,0.1924397433674354,0.012719272894681055,0.2023817386553811,False,True,False,False,-0.086828933761108,-0.08477496579908808
"(0.0, 7.0]",Asia,-1,3.0,0.5,15,12483,346,8063,352,8057,2999.2789611483863,1038.7458980700164,0.027717696066650643,0.028198349755667707,0.6459184490907635,0.3263638548425859,-0.23980613634542977,0.2402690828445395,-0.08274989481067291,-0.08106760689911321,0.08321284130978263,0.026114097451014392,0.0016035986156362515,0.030200823932713866,False,False,False,False,-0.06825954935750236,-0.07550472208408764
"(0.0, 7.0]",NY,-1,0.75,0.5,15,1718,596,977,651,922,19.95437176215392,120.64002481261608,0.3469150174621653,0.3789289871944121,0.5686845168800931,0.08440046565774151,-0.024155995343422585,0.011614884611265378,-0.08276231260213164,-0.04274485043682315,0.07022120186997444,0.3582105080631177,-0.011295490600952418,0.39079055638901805,False,False,False,False,-0.07653894985902165,-0.07965063123057664
"(7.0, 10.0]",London-NY,-1,0.75,1.5,60,1712,1112,598,1124,586,-0.3964946131159067,78.41706703759255,0.6495327102803738,0.6565420560747663,0.3492990654205608,0.001168224299065379,-0.036799065420560745,-0.00023159732074527263,-0.08283502432868484,-0.06706399629130166,0.04580436158737882,0.65294698715838,-0.003414276878006106,0.6849452831416843,False,False,False,False,-0.03009862703153871,-0.05646682568011177
"(10.0, 14.0]",London-NY,1,1.5,0.75,30,2347,658,1553,672,1539,57.37674594293571,74.04473215694073,0.2803579037068598,0.28632296548785685,0.6616957818491691,0.057946314443971136,-0.07573498082658714,0.024446845310155823,-0.08283680707882617,-0.06941541807158289,0.03154867156239485,0.2343921139101862,0.04596578979667362,0.25914231642454355,False,True,False,False,0.013408004761965922,-0.03471440115843012
"(0.0, 7.0]",London-NY,1,2.0,1.5,30,491,163,246,168,241,35.84584288921824,33.53844112206749,0.3319755600814664,0.3421588594704684,0.5010183299389002,0.1670061099796334,-0.08757637474541752,0.07300578999840782,-0.08287698214429583,-0.04723543428278869,0.06830639739728613,0.2217199402007546,0.11025561988071178,0.2754308625783245,False,True,False,False,-0.01759783476217771,-0.050237408453236765
"(10.0, 14.0]",London-NY,1,2.0,0.75,30,2347,462,1619,473,1608,169.41281993433142,74.04473215694073,0.19684703877290158,0.20153387302939924,0.6898167873881551,0.11333617383894334,-0.12366851299531316,0.07218270981437215,-0.08303447474333586,-0.07014568053796733,0.03154867156239485,0.14202263599853962,0.05482440277436196,0.1625547326038782,False,True,False,False,0.01270162853150733,-0.035166423105914266
"(10.0, 14.0]",London-NY,1,3.0,1.0,30,2347,235,1443,236,1442,617.1269353325446,74.04473215694073,0.10012782275244994,0.10055389859394973,0.6148274392841926,0.2850447379633575,-0.3144439710268428,0.26294287828399854,-0.08304976430523911,-0.08134546093923994,0.03154867156239485,0.057766419212202345,0.042361403540247596,0.07168656978504079,False,True,False,False,0.04705075780147505,-0.01799950325188203
"(0.0, 7.0]",NY-Asia,-1,1.0,1.5,15,6515,2088,1001,2105,984,-574.3640700308563,553.2777017267003,0.3204911742133538,0.3231005372217959,0.15364543361473523,0.5258633921719109,0.09002302379125096,-0.08816025633627879,-0.0830609012674684,-0.07653749374636326,0.08492366872244057,0.3618172359979192,-0.04132606178456538,0.37854289216337145,False,False,False,False,-0.1073344227987543,-0.09519766203311135
"(7.0, 10.0]",NY,1,0.75,1.5,60,3555,2197,1132,2201,1128,-76.55369753773626,168.52171409086787,0.6180028129395218,0.6191279887482419,0.31842475386779184,0.0635724331926864,-0.014135021097046414,-0.02153409213438432,-0.08307325221620371,-0.08054160664658344,0.04740413898477296,0.6391541360260491,-0.02115132308652734,0.6616197357941465,False,False,False,False,-0.0027373751820833347,-0.04290531369914352
"(7.0, 10.0]",NY,1,0.75,0.5,60,3555,1319,2233,1406,2146,0.4365252721162234,168.52171409086787,0.3710267229254571,0.3954992967651195,0.6281293952180028,0.0008438818565400519,-0.03579465541490858,0.0001227919190200347,-0.0830760024806615,-0.052485285181083446,0.04740413898477296,0.38199246332272346,-0.010965740397266388,0.4048931183505499,False,False,False,False,-0.05174346599022948,-0.0674097342354455
"(10.0, 14.0]",Asia-London,-1,1.5,1.0,60,1271,453,764,454,763,17.3180153451966,38.445759606384954,0.35641227380015733,0.35719905586152634,0.6011014948859166,0.04248623131392604,-0.06648308418568057,0.013625503812113767,-0.08310601436757542,-0.0811390592141529,0.030248433994008617,0.3688278584056243,-0.01241558460546699,0.40695059113352383,False,False,False,False,0.011631168342891664,-0.03573742301234188
"(0.0, 7.0]",Asia,1,1.5,1.0,15,12483,2434,4661,2475,4620,1009.3233747987495,1038.7458980700164,0.19498517984458863,0.19826964671953856,0.3733878074180886,0.4316270127373228,-0.08091003765120564,0.08085583391802847,-0.08326704504295979,-0.07505587785558496,0.08321284130978263,0.1843592855904283,0.010625894254160329,0.1941413317782907,False,True,False,False,-0.08615000571411886,-0.08470852537853932
"(7.0, 10.0]",Asia-London,1,1.5,0.75,30,1429,366,897,367,896,68.07674517713215,63.31729597318141,0.2561231630510847,0.2568229531140658,0.6277116864940517,0.11616515045486353,-0.08659902029391182,0.04763942979505399,-0.08326840503572376,-0.08169387739401628,0.04430881453686593,0.2530150663851412,0.0031080966659434717,0.28561214653186456,False,False,False,False,0.016483891515363766,-0.03339225676018
"(14.0, inf]",Asia-London,-1,4.0,0.75,30,1011,28,602,30,600,273.95681070889884,18.70284410406137,0.027695351137487636,0.02967359050445104,0.5954500494559841,0.3768545994065282,-0.33580613254203756,0.2709760738960424,-0.08332940988641195,-0.07393277289333583,0.018499351240416784,0.03509429717670878,-0.007398946039221147,0.052332014842902945,False,False,False,False,0.025921513604372014,-0.028703948141019967
"(7.0, 10.0]",Asia-London,1,1.5,1.0,15,1429,234,548,234,548,141.19043172120928,63.31729597318141,0.16375087473757874,0.16375087473757874,0.3834849545136459,0.45276417074877534,-0.13785864240727783,0.09880366110651453,-0.08336379583762922,-0.0833637958376292,0.04430881453686593,0.16523064922171402,-0.0014797744841352767,0.19327770866053473,False,False,False,False,0.011369170802523254,-0.03599731251755298
"(0.0, 7.0]",Asia,-1,2.0,0.5,15,12483,1065,8030,1118,7977,1882.807675414376,1038.7458980700164,0.08531602980052871,0.08956180405351277,0.6432748538011696,0.2714091163983018,-0.15100536729952735,0.15082974248292685,-0.08338846612638312,-0.07277403049392298,0.08321284130978263,0.08156753944858679,0.003748490351941927,0.08850854015803415,False,False,False,False,-0.07165074500929644,-0.07751960556783978
"(0.0, 7.0]",NY-Asia,-1,0.75,1.0,15,6515,2773,1891,2810,1854,-179.3743665898749,553.2777017267003,0.4256331542594014,0.4313123561013047,0.29025326170376053,0.28411358403683806,0.028971603990790483,-0.02753251981425555,-0.08348458454590564,-0.07354598132257487,0.08492366872244057,0.46034333275533207,-0.034710178495930666,0.4776545553308199,False,False,False,False,-0.11246371279039571,-0.09797414866815068
"(0.0, 7.0]",London,1,1.0,1.0,15,6455,2307,2396,2326,2377,2.8325552589209257,452.8573355974404,0.35739736638264913,0.36034082106893883,0.37118512780790086,0.27141750580945007,-0.013787761425251743,0.0004388156868971225,-0.08350500082703632,-0.07761809145445693,0.07015605508868171,0.33944858678689094,0.01794877959575819,0.3560159433296159,False,True,False,False,-0.06269401872290649,-0.0730995097749714
"(0.0, 7.0]",Asia-London,-1,2.0,1.0,30,1173,261,643,263,641,111.29772509713762,88.26334477646203,0.22250639386189258,0.22421142369991476,0.5481670929241261,0.22932651321398134,-0.10315430520034101,0.09488297109730402,-0.08351715232678979,-0.07840206281272329,0.0752458182237528,0.2025343489713106,0.01997204489058199,0.23596707231732053,False,False,False,False,-0.03337966605252368,-0.058448409189656735
"(0.0, 7.0]",NY-Asia,-1,3.0,1.5,60,4596,705,2094,712,2087,1040.3963481718158,398.3156941197532,0.15339425587467362,0.15491731940818101,0.4556135770234987,0.3909921671018277,-0.22323759791122716,0.22636996261353695,-0.08353336508875922,-0.07667957918797592,0.08666572979106901,0.20002979959770542,-0.0466355437230318,0.216709491700257,False,False,False,False,-0.048582411267443226,-0.06605788817810122
"(0.0, 7.0]",Asia,-1,1.5,0.75,30,12466,3460,7596,3558,7498,501.89579669180597,1037.4376423559468,0.2775549494625381,0.2854163324241938,0.6093373977218033,0.1131076528156586,-0.04067062409754532,0.04026117412897529,-0.0836308234930323,-0.06594271182930699,0.08322137352446228,0.2748985548515697,0.0026563946109683934,0.2861427480370223,False,False,False,False,-0.0825543991176933,-0.0830926113053628
"(10.0, 14.0]",Asia,1,1.5,1.5,60,7727,3045,3346,3048,3343,34.2946277643175,229.06992178025365,0.39407273197877574,0.3944609809757991,0.4330270480134593,0.1729002200077649,-0.05843147405202537,0.00443828494426265,-0.0836385782342353,-0.08247383124316503,0.029645389126472584,0.39986843728158533,-0.005795705302809595,0.41550934868892875,False,False,False,False,0.02318305299021986,-0.03022776262200772
"(7.0, 10.0]",NY-Asia,1,0.75,1.5,60,3217,1997,1036,2003,1030,-71.809260246262,141.66023276278702,0.6207646875971402,0.6226297792974821,0.32203916692570717,0.05719614547715263,-0.017485234690705627,-0.022321809215499533,-0.08384193130526857,-0.07964547497949923,0.044034887399063416,0.6391541360260491,-0.018389448428908883,0.6627646336716967,False,False,False,False,-0.018694027328065063,-0.051267979316666816
"(14.0, inf]",Asia-London,-1,3.0,0.75,30,1011,59,600,61,598,206.93427348280957,18.70284410406137,0.058358061325420374,0.06033630069238378,0.5934718100890207,0.34817012858555885,-0.27002967359050445,0.2046827630888324,-0.08384626174208883,-0.07642786411597606,0.018499351240416784,0.07341307037606389,-0.015055009050643511,0.09733582797479723,False,False,False,False,0.03456708380176017,-0.024639588970164328
"(7.0, 10.0]",NY,1,1.0,1.0,60,3555,1639,1761,1649,1751,-7.657208478951403,168.52171409086787,0.4610407876230661,0.4638537271448664,0.49535864978902955,0.043600562587904346,-0.034317862165963435,-0.002153926435710662,-0.08387592758644706,-0.07825004854284649,0.04740413898477296,0.47824973475286287,-0.01720894712979676,0.5017279741950365,False,False,False,False,-0.01655822942669943,-0.05021707850657325
"(14.0, inf]",Asia-London,-1,1.5,1.0,30,1011,246,471,251,466,35.82016925859216,18.70284410406137,0.2433234421364985,0.24826904055390703,0.4658753709198813,0.2908011869436202,-0.10089020771513353,0.03543043447931964,-0.08395912447623068,-0.0715951284327094,0.018499351240416784,0.2675940159724045,-0.024270573835906,0.30709289106447546,False,False,False,False,0.04485521428029726,-0.019551955097966707
"(7.0, 10.0]",London-NY,-1,3.0,1.0,30,1712,241,1083,254,1070,294.6401792117743,78.41706703759255,0.14077102803738317,0.1483644859813084,0.6325934579439252,0.22663551401869164,-0.2102803738317757,0.17210290841809248,-0.08398182700106205,-0.053607995225361124,0.04580436158737882,0.07830225816841427,0.062468769868968904,0.09704917223799854,False,True,False,False,0.021322518156735033,-0.03132965442216351
"(0.0, 7.0]",NY-Asia,1,2.0,0.5,15,6515,407,3980,420,3967,1181.875284564999,553.2777017267003,0.0624712202609363,0.0644666155026861,0.6108979278587874,0.3266308518802763,-0.1805065234075211,0.18140833224328456,-0.08402185988667711,-0.07903337178230259,0.08492366872244057,0.08236518120339864,-0.01989396094246234,0.09205538264047687,False,False,False,False,-0.0717248905816462,-0.07787337523416166
"(7.0, 10.0]",London,-1,4.0,0.75,30,8389,229,5280,229,5280,2715.6274436230615,377.5614904111033,0.027297651686732625,0.027297651686732625,0.6293956371438789,0.3433067111693885,-0.36285612111097865,0.3237128911220719,-0.0841499638560069,-0.0841499638560069,0.04500673386710017,0.0310990230111298,-0.0038013713243971736,0.03653761825733097,False,False,False,False,-0.0450565222806231,-0.064603243068315
"(0.0, 7.0]",Asia-London,1,1.0,1.0,15,1173,450,456,455,451,-4.54387526647293,88.26334477646203,0.3836317135549872,0.3878942881500426,0.3887468030690537,0.22762148337595917,-0.005115089514066497,-0.0038737214547936317,-0.08423462919261293,-0.0757094800025021,0.0752458182237528,0.33944858678689094,0.04418312676809627,0.3784649916765807,False,True,False,False,-0.0747821564450035,-0.07950839281880821
"(0.0, 7.0]",Asia,1,1.5,0.5,15,12483,1954,8002,2059,7897,1057.0871739799177,1038.7458980700164,0.15653288472322358,0.16494432428102218,0.6410318032524233,0.20243531202435316,-0.08571657454137627,0.08468214163101159,-0.0842472742201473,-0.06742439510455009,0.08321284130978263,0.15127449280388416,0.005258391919339411,0.16032404966152855,False,False,False,False,-0.08450085930678286,-0.08437406676346508
"(0.0, 7.0]",NY,-1,0.75,1.0,60,1700,942,726,954,714,-4.344294548114996,119.50281424327254,0.5541176470588235,0.5611764705882353,0.42705882352941177,0.01882352941176474,-0.011470588235294118,-0.0025554673812441153,-0.0843218287008162,-0.0719688875243456,0.07029577308427797,0.5663041048945839,-0.012186457835760445,0.5998627717718539,False,False,False,False,-0.0491714541247434,-0.0667466414127798
"(0.0, 7.0]",London,1,3.0,1.0,30,6455,524,3538,525,3537,1874.4864780244532,452.8573355974404,0.08117738187451588,0.08133230054221534,0.5481022463206816,0.37072037180480255,-0.304570100697134,0.29039294779619723,-0.0843332079896185,-0.08371353331882064,0.07015605508868171,0.08492916637004343,-0.0037517844955275437,0.09479851082840818,False,False,False,False,-0.0505775407133041,-0.0674553743514613
"(7.0, 10.0]",NY-Asia,1,1.0,1.0,60,3217,1485,1620,1495,1610,5.315830712046792,141.66023276278702,0.46161019583462853,0.4647186820018651,0.5035747590923221,0.03481504507304933,-0.0419645632576935,0.0016524186235768704,-0.08434703203318004,-0.07813005969870694,0.044034887399063416,0.47824973475286287,-0.01663953891823433,0.502930483838663,False,False,False,False,-0.009939715099419898,-0.04714337356629997
"(0.0, 7.0]",Asia-London,1,1.0,0.5,30,1173,380,784,415,749,1.3017352821862518,88.26334477646203,0.32395566922421143,0.3537936913895993,0.6683716965046889,0.007672634271099765,-0.010230179028132993,0.0011097487486668813,-0.08436624850321892,-0.039609215255137074,0.0752458182237528,0.3116323770200043,0.012323292204207137,0.3498572703682761,False,False,False,False,-0.06558207864853546,-0.07497416357587719
"(7.0, 10.0]",Asia-London,1,1.5,0.75,15,1429,219,733,220,732,163.8592558844302,63.31729597318141,0.15325402379286215,0.15395381385584325,0.5129461161651504,0.3337998600419875,-0.15482855143456964,0.11466707899540253,-0.08447028697603304,-0.08289575933432555,0.04430881453686593,0.1572173173066695,-0.003963293513807337,0.1847304049849904,False,False,False,False,0.0018582563270938893,-0.04130601532446958
"(0.0, 7.0]",NY-Asia,-1,1.0,1.5,30,5797,2695,1556,2718,1533,-353.96681041226,496.814157271104,0.4648956356736243,0.46886320510608936,0.268414697257202,0.26668966706917374,0.062273589787821285,-0.06106034335212351,-0.08448869547755114,-0.07456977189638847,0.08570194191324892,0.49928810422154196,-0.034392468547917665,0.5176826991602831,False,False,False,False,-0.11698313155378168,-0.10073591351566641
"(0.0, 7.0]",Asia,-1,1.5,0.5,15,12483,1912,7951,2041,7822,1091.421671343446,1038.7458980700164,0.15316830890010413,0.163502363213971,0.6369462468957783,0.2098854442041176,-0.08872066009773291,0.08743264210073268,-0.08450085930678286,-0.06383275067904914,0.08321284130978263,0.15352869776313507,-0.00036038886303094153,0.16263249711618338,False,False,False,False,-0.0842472742201473,-0.08437406676346508
"(7.0, 10.0]",NY,1,1.5,0.5,30,3563,630,2554,638,2546,199.66810741282995,168.80703970705878,0.17681728880157171,0.1790625877069885,0.7168116755543081,0.1063710356441201,-0.09317990457479652,0.05603932287758349,-0.08451836438232636,-0.0800277665714928,0.04737778268511333,0.20531081129442078,-0.02849352249284906,0.22445661851409773,False,False,False,False,-0.04115315135210511,-0.06283575786721574
"(7.0, 10.0]",London-NY,-1,2.0,1.0,60,1712,532,1144,546,1130,13.457075399450416,78.41706703759255,0.3107476635514019,0.3189252336448598,0.6682242990654206,0.02102803738317749,-0.04672897196261682,0.007860441237996738,-0.0846728923119989,-0.06014018203162507,0.04580436158737882,0.2834302857351919,0.027317377816209965,0.31422007983030553,False,False,False,False,-0.005774850808418629,-0.04522387156020877
"(7.0, 10.0]",Asia-London,1,0.75,1.0,60,1429,782,643,789,636,-1.2593984421955273,63.31729597318141,0.5472358292512246,0.5521343596920923,0.44996501049685095,0.0027991602519244485,-0.03953813855843247,-0.0008813145151823145,-0.08472826761048072,-0.07615583933896217,0.04430881453686593,0.555701898803644,-0.008466069552419353,0.5924047012826855,False,False,False,False,-0.008603353522141179,-0.046665810566310945
"(0.0, 7.0]",London-NY,1,4.0,0.75,60,491,60,400,62,398,51.90848107437026,33.53844112206749,0.12219959266802444,0.12627291242362526,0.814663951120163,0.06313645621181263,-0.12219959266802444,0.10571992072173168,-0.08478606934357888,-0.06543780050447501,0.06830639739728613,0.0841838635178425,0.038015729150181934,0.12113666396509866,False,True,False,False,-0.00046706069767100955,-0.042626565020624944
"(0.0, 7.0]",NY-Asia,-1,1.0,1.0,60,4596,2260,2246,2280,2226,-5.465837024180519,398.3156941197532,0.4917319408181027,0.4960835509138381,0.4886858137510879,0.019582245430809442,0.0030461270670147957,-0.0011892595788034201,-0.08480886230285764,-0.07610564211138679,0.08666572979106901,0.4950830663786039,-0.0033511255605012114,0.5157418345927577,False,False,False,False,-0.09722581747075124,-0.09101733988680444
"(14.0, inf]",Asia-London,-1,2.0,1.0,30,1011,153,482,155,480,108.96002905265816,18.70284410406137,0.1513353115727003,0.1533135509396637,0.47675568743818003,0.37190900098911966,-0.17408506429277942,0.10777450944872222,-0.08480990608447399,-0.07887518798358378,0.018499351240416784,0.1783210228337895,-0.0269857112610892,0.21274885249456305,False,False,False,False,0.04364811813463046,-0.020580893974921764
"(10.0, 14.0]",Asia-London,-1,0.75,1.0,30,1271,655,550,664,541,-10.637380470503008,38.445759606384954,0.5153422501966956,0.5224232887490166,0.43273013375295044,0.05192761605035401,-0.0462234461054288,-0.008369300134148707,-0.08484118023358612,-0.07244936276702435,0.030248433994008617,0.5314997363190135,-0.016157486122317932,0.5706185306554304,False,False,False,False,-0.0011210571661149707,-0.04298111869985055
"(7.0, 10.0]",London-NY,-1,2.0,1.0,30,1712,450,1044,464,1030,76.99662550016201,78.41706703759255,0.2628504672897196,0.27102803738317754,0.6098130841121495,0.12733644859813087,-0.08411214953271028,0.04497466442766473,-0.08494184669242437,-0.06040913641205054,0.04580436158737882,0.19232008016318936,0.07053038712653026,0.21940726037044467,False,True,False,False,0.0009837647433853375,-0.041979040974519516
