month,bucket,phase,vol_state,side,horizon,legs,unorderable,mfe_first,mae_first,tape_unresolved
2025-09,"(14.0, inf]",NY,STABLE,-1,15,101,9,5,4,0
2025-09,"(14.0, inf]",NY-Asia,CONTRACTING,-1,15,15,2,0,2,0
2025-09,"(14.0, inf]",NY-Asia,EXPANDING,-1,15,18,0,0,0,0
2025-09,"(14.0, inf]",NY-Asia,STABLE,-1,15,2,1,0,1,0
2025-09,unclassified,Asia,unclassified,-1,15,115,15,8,7,0
2025-09,"(0.0, 7.0]",Asia,CONTRACTING,-1,30,409,3,0,3,0
2025-09,"(0.0, 7.0]",Asia,EXPANDING,-1,30,191,4,2,2,0
2025-09,"(0.0, 7.0]",Asia,STABLE,-1,30,356,7,6,1,0
2025-09,"(0.0, 7.0]",Asia,unclassified,-1,30,198,8,2,6,0
2025-09,"(0.0, 7.0]",Asia-London,EXPANDING,-1,30,58,2,2,0,0
2025-09,"(0.0, 7.0]",Asia-London,STABLE,-1,30,22,3,0,3,0
2025-09,"(0.0, 7.0]",London,CONTRACTING,-1,30,199,0,0,0,0
2025-09,"(0.0, 7.0]",London,EXPANDING,-1,30,50,0,0,0,0
2025-09,"(0.0, 7.0]",London,STABLE,-1,30,426,11,5,6,0
2025-09,"(0.0, 7.0]",London-NY,CONTRACTING,-1,30,4,0,0,0,0
2025-09,"(0.0, 7.0]",London-NY,EXPANDING,-1,30,14,1,0,1,0
2025-09,"(0.0, 7.0]",London-NY,STABLE,-1,30,42,3,2,1,0
2025-09,"(0.0, 7.0]",NY,CONTRACTING,-1,30,155,4,2,2,0
2025-09,"(0.0, 7.0]",NY,STABLE,-1,30,62,0,0,0,0
2025-09,"(0.0, 7.0]",NY-Asia,CONTRACTING,-1,30,211,2,0,2,0
2025-09,"(0.0, 7.0]",NY-Asia,EXPANDING,-1,30,56,3,0,3,0
2025-09,"(0.0, 7.0]",NY-Asia,STABLE,-1,30,280,3,1,2,0
2025-09,"(7.0, 10.0]",Asia,CONTRACTING,-1,30,131,1,0,1,0
2025-09,"(7.0, 10.0]",Asia,EXPANDING,-1,30,191,3,2,1,0
2025-09,"(7.0, 10.0]",Asia,STABLE,-1,30,222,1,0,1,0
2025-09,"(7.0, 10.0]",Asia,unclassified,-1,30,34,0,0,0,0
2025-09,"(7.0, 10.0]",Asia-London,EXPANDING,-1,30,106,2,1,1,0
2025-09,"(7.0, 10.0]",Asia-London,STABLE,-1,30,36,0,0,0,0
2025-09,"(7.0, 10.0]",London,CONTRACTING,-1,30,80,0,0,0,0
2025-09,"(7.0, 10.0]",London,EXPANDING,-1,30,108,2,1,1,0
2025-09,"(7.0, 10.0]",London,STABLE,-1,30,322,4,3,1,0
2025-09,"(7.0, 10.0]",London-NY,CONTRACTING,-1,30,4,0,0,0,0
2025-09,"(7.0, 10.0]",London-NY,EXPANDING,-1,30,124,3,3,0,0
2025-09,"(7.0, 10.0]",London-NY,STABLE,-1,30,53,1,0,1,0
2025-09,"(7.0, 10.0]",NY,CONTRACTING,-1,30,153,5,0,5,0
2025-09,"(7.0, 10.0]",NY,EXPANDING,-1,30,21,0,0,0,0
2025-09,"(7.0, 10.0]",NY,STABLE,-1,30,155,2,0,2,0
2025-09,"(7.0, 10.0]",NY-Asia,CONTRACTING,-1,30,30,1,0,1,0
2025-09,"(7.0, 10.0]",NY-Asia,EXPANDING,-1,30,43,1,1,0,0
2025-09,"(7.0, 10.0]",NY-Asia,STABLE,-1,30,91,1,1,0,0
2025-09,"(10.0, 14.0]",Asia,CONTRACTING,-1,30,24,0,0,0,0
2025-09,"(10.0, 14.0]",Asia,EXPANDING,-1,30,118,5,0,5,0
2025-09,"(10.0, 14.0]",Asia,STABLE,-1,30,45,1,1,0,0
2025-09,"(10.0, 14.0]",Asia,unclassified,-1,30,17,0,0,0,0
2025-09,"(10.0, 14.0]",Asia-London,EXPANDING,-1,30,26,3,0,3,0
2025-09,"(10.0, 14.0]",Asia-London,STABLE,-1,30,13,0,0,0,0
2025-09,"(10.0, 14.0]",London,CONTRACTING,-1,30,11,0,0,0,0
2025-09,"(10.0, 14.0]",London,EXPANDING,-1,30,52,0,0,0,0
2025-09,"(10.0, 14.0]",London,STABLE,-1,30,48,2,2,0,0
2025-09,"(10.0, 14.0]",London-NY,EXPANDING,-1,30,84,1,1,0,0
2025-09,"(10.0, 14.0]",London-NY,STABLE,-1,30,21,0,0,0,0
2025-09,"(10.0, 14.0]",NY,CONTRACTING,-1,30,90,0,0,0,0
2025-09,"(10.0, 14.0]",NY,EXPANDING,-1,30,84,1,0,1,0
2025-09,"(10.0, 14.0]",NY,STABLE,-1,30,127,1,1,0,0
2025-09,"(10.0, 14.0]",NY-Asia,CONTRACTING,-1,30,3,0,0,0,0
2025-09,"(10.0, 14.0]",NY-Asia,EXPANDING,-1,30,9,1,0,1,0
2025-09,"(10.0, 14.0]",NY-Asia,STABLE,-1,30,4,0,0,0,0
2025-09,"(14.0, inf]",Asia,CONTRACTING,-1,30,3,0,0,0,0
2025-09,"(14.0, inf]",Asia,EXPANDING,-1,30,39,0,0,0,0
2025-09,"(14.0, inf]",Asia,STABLE,-1,30,9,0,0,0,0
2025-09,"(14.0, inf]",Asia,unclassified,-1,30,4,0,0,0,0
2025-09,"(14.0, inf]",Asia-London,EXPANDING,-1,30,3,0,0,0,0
2025-09,"(14.0, inf]",London,CONTRACTING,-1,30,5,0,0,0,0
2025-09,"(14.0, inf]",London,EXPANDING,-1,30,13,1,0,1,0
2025-09,"(14.0, inf]",London,STABLE,-1,30,6,0,0,0,0
2025-09,"(14.0, inf]",London-NY,EXPANDING,-1,30,48,2,0,2,0
2025-09,"(14.0, inf]",London-NY,STABLE,-1,30,2,0,0,0,0
2025-09,"(14.0, inf]",NY,CONTRACTING,-1,30,33,0,0,0,0
2025-09,"(14.0, inf]",NY,EXPANDING,-1,30,75,0,0,0,0
2025-09,"(14.0, inf]",NY,STABLE,-1,30,101,1,1,0,0
2025-09,"(14.0, inf]",NY-Asia,CONTRACTING,-1,30,15,0,0,0,0
2025-09,"(14.0, inf]",NY-Asia,EXPANDING,-1,30,18,0,0,0,0
2025-09,"(14.0, inf]",NY-Asia,STABLE,-1,30,2,0,0,0,0
2025-09,unclassified,Asia,unclassified,-1,30,115,2,1,1,0
2025-09,"(0.0, 7.0]",Asia,CONTRACTING,-1,60,407,1,0,1,0
2025-09,"(0.0, 7.0]",Asia,EXPANDING,-1,60,191,1,0,1,0
2025-09,"(0.0, 7.0]",Asia,STABLE,-1,60,356,0,0,0,0
2025-09,"(0.0, 7.0]",Asia,unclassified,-1,60,194,1,1,0,0
2025-09,"(0.0, 7.0]",Asia-London,EXPANDING,-1,60,58,0,0,0,0
2025-09,"(0.0, 7.0]",Asia-London,STABLE,-1,60,22,0,0,0,0
2025-09,"(0.0, 7.0]",London,CONTRACTING,-1,60,199,0,0,0,0
2025-09,"(0.0, 7.0]",London,EXPANDING,-1,60,50,0,0,0,0
2025-09,"(0.0, 7.0]",London,STABLE,-1,60,426,3,2,1,0
2025-09,"(0.0, 7.0]",London-NY,CONTRACTING,-1,60,4,0,0,0,0
2025-09,"(0.0, 7.0]",London-NY,EXPANDING,-1,60,14,0,0,0,0
2025-09,"(0.0, 7.0]",London-NY,STABLE,-1,60,42,0,0,0,0
2025-09,"(0.0, 7.0]",NY,CONTRACTING,-1,60,155,0,0,0,0
2025-09,"(0.0, 7.0]",NY,STABLE,-1,60,62,1,0,1,0
2025-09,"(0.0, 7.0]",NY-Asia,CONTRACTING,-1,60,187,1,0,1,0
2025-09,"(0.0, 7.0]",NY-Asia,EXPANDING,-1,60,35,0,0,0,0
2025-09,"(0.0, 7.0]",NY-Asia,STABLE,-1,60,231,1,0,1,0
2025-09,"(7.0, 10.0]",Asia,CONTRACTING,-1,60,131,0,0,0,0
2025-09,"(7.0, 10.0]",Asia,EXPANDING,-1,60,191,0,0,0,0
2025-09,"(7.0, 10.0]",Asia,STABLE,-1,60,222,0,0,0,0
2025-09,"(7.0, 10.0]",Asia,unclassified,-1,60,34,0,0,0,0
2025-09,"(7.0, 10.0]",Asia-London,EXPANDING,-1,60,106,0,0,0,0
2025-09,"(7.0, 10.0]",Asia-London,STABLE,-1,60,36,0,0,0,0
2025-09,"(7.0, 10.0]",London,CONTRACTING,-1,60,80,0,0,0,0
2025-09,"(7.0, 10.0]",London,EXPANDING,-1,60,108,0,0,0,0
2025-09,"(7.0, 10.0]",London,STABLE,-1,60,322,0,0,0,0
2025-09,"(7.0, 10.0]",London-NY,CONTRACTING,-1,60,4,0,0,0,0
2025-09,"(7.0, 10.0]",London-NY,EXPANDING,-1,60,124,0,0,0,0
2025-09,"(7.0, 10.0]",London-NY,STABLE,-1,60,53,0,0,0,0
2025-09,"(7.0, 10.0]",NY,CONTRACTING,-1,60,153,0,0,0,0
2025-09,"(7.0, 10.0]",NY,EXPANDING,-1,60,21,0,0,0,0
2025-09,"(7.0, 10.0]",NY,STABLE,-1,60,155,0,0,0,0
2025-09,"(7.0, 10.0]",NY-Asia,CONTRACTING,-1,60,22,0,0,0,0
2025-09,"(7.0, 10.0]",NY-Asia,EXPANDING,-1,60,30,0,0,0,0
2025-09,"(7.0, 10.0]",NY-Asia,STABLE,-1,60,81,0,0,0,0
2025-09,"(10.0, 14.0]",Asia,CONTRACTING,-1,60,24,0,0,0,0
2025-09,"(10.0, 14.0]",Asia,EXPANDING,-1,60,118,0,0,0,0
2025-09,"(10.0, 14.0]",Asia,STABLE,-1,60,45,0,0,0,0
2025-09,"(10.0, 14.0]",Asia,unclassified,-1,60,17,0,0,0,0
2025-09,"(10.0, 14.0]",Asia-London,EXPANDING,-1,60,26,0,0,0,0
2025-09,"(10.0, 14.0]",Asia-London,STABLE,-1,60,13,0,0,0,0
2025-09,"(10.0, 14.0]",London,CONTRACTING,-1,60,11,0,0,0,0
2025-09,"(10.0, 14.0]",London,EXPANDING,-1,60,52,0,0,0,0
2025-09,"(10.0, 14.0]",London,STABLE,-1,60,48,0,0,0,0
2025-09,"(10.0, 14.0]",London-NY,EXPANDING,-1,60,84,0,0,0,0
2025-09,"(10.0, 14.0]",London-NY,STABLE,-1,60,21,0,0,0,0
2025-09,"(10.0, 14.0]",NY,CONTRACTING,-1,60,90,0,0,0,0
2025-09,"(10.0, 14.0]",NY,EXPANDING,-1,60,84,0,0,0,0
2025-09,"(10.0, 14.0]",NY,STABLE,-1,60,127,0,0,0,0
2025-09,"(10.0, 14.0]",NY-Asia,EXPANDING,-1,60,9,0,0,0,0
2025-09,"(10.0, 14.0]",NY-Asia,STABLE,-1,60,4,0,0,0,0
2025-09,"(14.0, inf]",Asia,CONTRACTING,-1,60,3,0,0,0,0
2025-09,"(14.0, inf]",Asia,EXPANDING,-1,60,39,0,0,0,0
2025-09,"(14.0, inf]",Asia,STABLE,-1,60,9,0,0,0,0
2025-09,"(14.0, inf]",Asia,unclassified,-1,60,4,0,0,0,0
2025-09,"(14.0, inf]",Asia-London,EXPANDING,-1,60,3,0,0,0,0
2025-09,"(14.0, inf]",London,CONTRACTING,-1,60,5,0,0,0,0
2025-09,"(14.0, inf]",London,EXPANDING,-1,60,13,0,0,0,0
2025-09,"(14.0, inf]",London,STABLE,-1,60,6,0,0,0,0
2025-09,"(14.0, inf]",London-NY,EXPANDING,-1,60,48,0,0,0,0
2025-09,"(14.0, inf]",London-NY,STABLE,-1,60,2,0,0,0,0
2025-09,"(14.0, inf]",NY,CONTRACTING,-1,60,33,0,0,0,0
2025-09,"(14.0, inf]",NY,EXPANDING,-1,60,75,0,0,0,0
2025-09,"(14.0, inf]",NY,STABLE,-1,60,101,0,0,0,0
2025-09,"(14.0, inf]",NY-Asia,CONTRACTING,-1,60,11,0,0,0,0
2025-09,"(14.0, inf]",NY-Asia,EXPANDING,-1,60,18,0,0,0,0
2025-09,"(14.0, inf]",NY-Asia,STABLE,-1,60,2,0,0,0,0
2025-09,unclassified,Asia,unclassified,-1,60,115,0,0,0,0
2025-10,"(0.0, 7.0]",Asia,CONTRACTING,1,15,85,14,7,7,0
2025-10,"(0.0, 7.0]",Asia,EXPANDING,1,15,26,3,3,0,0
2025-10,"(0.0, 7.0]",Asia,STABLE,1,15,57,9,7,2,0
2025-10,"(0.0, 7.0]",Asia,unclassified,1,15,43,6,4,2,0
2025-10,"(0.0, 7.0]",Asia-London,STABLE,1,15,11,0,0,0,0
2025-10,"(0.0, 7.0]",London,CONTRACTING,1,15,33,5,4,1,0
2025-10,"(0.0, 7.0]",London,EXPANDING,1,15,2,0,0,0,0
2025-10,"(0.0, 7.0]",London,STABLE,1,15,68,8,0,8,0
2025-10,"(0.0, 7.0]",London-NY,STABLE,1,15,2,0,0,0,0
2025-10,"(0.0, 7.0]",NY,CONTRACTING,1,15,10,1,1,0,0
2025-10,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,15,61,6,3,3,0
2025-10,"(0.0, 7.0]",NY-Asia,EXPANDING,1,15,7,0,0,0,0
2025-10,"(0.0, 7.0]",NY-Asia,STABLE,1,15,47,7,4,3,0
2025-10,"(7.0, 10.0]",Asia,CONTRACTING,1,15,142,14,11,3,0
2025-10,"(7.0, 10.0]",Asia,EXPANDING,1,15,86,12,7,5,0
2025-10,"(7.0, 10.0]",Asia,STABLE,1,15,187,26,15,11,0
2025-10,"(7.0, 10.0]",Asia,unclassified,1,15,17,1,0,1,0
2025-10,"(7.0, 10.0]",Asia-London,CONTRACTING,1,15,11,1,1,0,0
2025-10,"(7.0, 10.0]",Asia-London,EXPANDING,1,15,5,0,0,0,0
2025-10,"(7.0, 10.0]",Asia-London,STABLE,1,15,36,5,4,1,0
2025-10,"(7.0, 10.0]",London,CONTRACTING,1,15,99,12,7,5,0
2025-10,"(7.0, 10.0]",London,EXPANDING,1,15,53,4,2,2,0
2025-10,"(7.0, 10.0]",London,STABLE,1,15,229,15,8,7,0
2025-10,"(7.0, 10.0]",London-NY,CONTRACTING,1,15,1,0,0,0,0
2025-10,"(7.0, 10.0]",London-NY,EXPANDING,1,15,17,1,1,0,0
2025-10,"(7.0, 10.0]",London-NY,STABLE,1,15,56,1,1,0,0
2025-10,"(7.0, 10.0]",NY,CONTRACTING,1,15,35,5,3,2,0
2025-10,"(7.0, 10.0]",NY,STABLE,1,15,8,1,1,0,0
2025-10,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,15,82,6,5,1,0
2025-10,"(7.0, 10.0]",NY-Asia,EXPANDING,1,15,19,3,2,1,0
2025-10,"(7.0, 10.0]",NY-Asia,STABLE,1,15,81,8,3,5,0
2025-10,"(10.0, 14.0]",Asia,CONTRACTING,1,15,179,21,13,8,0
2025-10,"(10.0, 14.0]",Asia,EXPANDING,1,15,123,12,6,6,0
2025-10,"(10.0, 14.0]",Asia,STABLE,1,15,251,17,8,9,0
2025-10,"(10.0, 14.0]",Asia,unclassified,1,15,47,7,4,3,0
2025-10,"(10.0, 14.0]",Asia-London,CONTRACTING,1,15,6,0,0,0,0
2025-10,"(10.0, 14.0]",Asia-London,EXPANDING,1,15,23,4,3,1,0
2025-10,"(10.0, 14.0]",Asia-London,STABLE,1,15,65,5,3,2,0
2025-10,"(10.0, 14.0]",London,CONTRACTING,1,15,73,4,0,4,0
2025-10,"(10.0, 14.0]",London,EXPANDING,1,15,63,9,2,7,0
2025-10,"(10.0, 14.0]",London,STABLE,1,15,237,28,9,19,0
2025-10,"(10.0, 14.0]",London-NY,CONTRACTING,1,15,20,1,0,1,0
2025-10,"(10.0, 14.0]",London-NY,EXPANDING,1,15,68,6,4,2,0
2025-10,"(10.0, 14.0]",London-NY,STABLE,1,15,35,2,0,2,0
2025-10,"(10.0, 14.0]",NY,CONTRACTING,1,15,96,11,8,3,0
2025-10,"(10.0, 14.0]",NY,EXPANDING,1,15,26,3,1,2,0
2025-10,"(10.0, 14.0]",NY,STABLE,1,15,122,11,7,4,0
2025-10,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,15,84,7,0,7,0
2025-10,"(10.0, 14.0]",NY-Asia,EXPANDING,1,15,40,6,3,3,0
2025-10,"(10.0, 14.0]",NY-Asia,STABLE,1,15,179,27,13,14,0
2025-10,"(14.0, inf]",Asia,CONTRACTING,1,15,158,14,6,8,0
2025-10,"(14.0, inf]",Asia,EXPANDING,1,15,248,26,17,9,0
2025-10,"(14.0, inf]",Asia,STABLE,1,15,274,32,12,20,0
2025-10,"(14.0, inf]",Asia,unclassified,1,15,146,17,9,8,0
2025-10,"(14.0, inf]",Asia-London,CONTRACTING,1,15,5,0,0,0,0
2025-10,"(14.0, inf]",Asia-London,EXPANDING,1,15,55,5,1,4,0
2025-10,"(14.0, inf]",Asia-London,STABLE,1,15,59,8,5,3,0
2025-10,"(14.0, inf]",London,CONTRACTING,1,15,98,14,6,8,0
2025-10,"(14.0, inf]",London,EXPANDING,1,15,166,30,18,12,0
2025-10,"(14.0, inf]",London,STABLE,1,15,259,22,6,16,0
2025-10,"(14.0, inf]",London-NY,CONTRACTING,1,15,15,1,1,0,0
2025-10,"(14.0, inf]",London-NY,EXPANDING,1,15,128,8,4,4,0
2025-10,"(14.0, inf]",London-NY,STABLE,1,15,72,9,8,1,0
2025-10,"(14.0, inf]",NY,CONTRACTING,1,15,165,15,3,12,0
2025-10,"(14.0, inf]",NY,EXPANDING,1,15,261,21,10,11,0
2025-10,"(14.0, inf]",NY,STABLE,1,15,381,35,17,18,0
2025-10,"(14.0, inf]",NY-Asia,CONTRACTING,1,15,84,9,3,6,0
2025-10,"(14.0, inf]",NY-Asia,EXPANDING,1,15,61,7,5,2,0
2025-10,"(14.0, inf]",NY-Asia,STABLE,1,15,152,18,11,7,0
2025-10,unclassified,Asia,unclassified,1,15,115,10,5,5,0
2025-10,"(0.0, 7.0]",Asia,CONTRACTING,1,30,85,4,3,1,0
2025-10,"(0.0, 7.0]",Asia,EXPANDING,1,30,26,1,1,0,0
2025-10,"(0.0, 7.0]",Asia,STABLE,1,30,57,3,3,0,0
2025-10,"(0.0, 7.0]",Asia,unclassified,1,30,43,0,0,0,0
2025-10,"(0.0, 7.0]",Asia-London,STABLE,1,30,11,0,0,0,0
2025-10,"(0.0, 7.0]",London,CONTRACTING,1,30,33,0,0,0,0
2025-10,"(0.0, 7.0]",London,EXPANDING,1,30,2,0,0,0,0
2025-10,"(0.0, 7.0]",London,STABLE,1,30,68,4,0,4,0
2025-10,"(0.0, 7.0]",London-NY,STABLE,1,30,2,0,0,0,0
2025-10,"(0.0, 7.0]",NY,CONTRACTING,1,30,10,0,0,0,0
2025-10,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,30,51,1,0,1,0
2025-10,"(0.0, 7.0]",NY-Asia,EXPANDING,1,30,7,0,0,0,0
2025-10,"(0.0, 7.0]",NY-Asia,STABLE,1,30,41,2,1,1,0
2025-10,"(7.0, 10.0]",Asia,CONTRACTING,1,30,142,2,2,0,0
2025-10,"(7.0, 10.0]",Asia,EXPANDING,1,30,86,8,4,4,0
2025-10,"(7.0, 10.0]",Asia,STABLE,1,30,187,13,4,9,0
2025-10,"(7.0, 10.0]",Asia,unclassified,1,30,17,0,0,0,0
2025-10,"(7.0, 10.0]",Asia-London,CONTRACTING,1,30,11,0,0,0,0
2025-10,"(7.0, 10.0]",Asia-London,EXPANDING,1,30,5,0,0,0,0
2025-10,"(7.0, 10.0]",Asia-London,STABLE,1,30,36,1,1,0,0
2025-10,"(7.0, 10.0]",London,CONTRACTING,1,30,99,3,2,1,0
2025-10,"(7.0, 10.0]",London,EXPANDING,1,30,53,0,0,0,0
2025-10,"(7.0, 10.0]",London,STABLE,1,30,229,1,0,1,0
2025-10,"(7.0, 10.0]",London-NY,CONTRACTING,1,30,1,0,0,0,0
2025-10,"(7.0, 10.0]",London-NY,EXPANDING,1,30,17,0,0,0,0
2025-10,"(7.0, 10.0]",London-NY,STABLE,1,30,56,1,1,0,0
2025-10,"(7.0, 10.0]",NY,CONTRACTING,1,30,35,0,0,0,0
2025-10,"(7.0, 10.0]",NY,STABLE,1,30,8,0,0,0,0
2025-10,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,30,74,0,0,0,0
2025-10,"(7.0, 10.0]",NY-Asia,EXPANDING,1,30,19,0,0,0,0
2025-10,"(7.0, 10.0]",NY-Asia,STABLE,1,30,69,1,1,0,0
2025-10,"(10.0, 14.0]",Asia,CONTRACTING,1,30,179,2,2,0,0
2025-10,"(10.0, 14.0]",Asia,EXPANDING,1,30,123,2,2,0,0
2025-10,"(10.0, 14.0]",Asia,STABLE,1,30,251,6,2,4,0
2025-10,"(10.0, 14.0]",Asia,unclassified,1,30,47,3,1,2,0
2025-10,"(10.0, 14.0]",Asia-London,CONTRACTING,1,30,6,0,0,0,0
2025-10,"(10.0, 14.0]",Asia-London,EXPANDING,1,30,23,1,1,0,0
2025-10,"(10.0, 14.0]",Asia-London,STABLE,1,30,65,0,0,0,0
2025-10,"(10.0, 14.0]",London,CONTRACTING,1,30,73,1,1,0,0
2025-10,"(10.0, 14.0]",London,EXPANDING,1,30,63,0,0,0,0
2025-10,"(10.0, 14.0]",London,STABLE,1,30,237,2,1,1,0
2025-10,"(10.0, 14.0]",London-NY,CONTRACTING,1,30,20,1,0,1,0
2025-10,"(10.0, 14.0]",London-NY,EXPANDING,1,30,68,2,1,1,0
2025-10,"(10.0, 14.0]",London-NY,STABLE,1,30,35,0,0,0,0
2025-10,"(10.0, 14.0]",NY,CONTRACTING,1,30,96,4,4,0,0
2025-10,"(10.0, 14.0]",NY,EXPANDING,1,30,26,0,0,0,0
2025-10,"(10.0, 14.0]",NY,STABLE,1,30,122,2,2,0,0
2025-10,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,30,81,1,0,1,0
2025-10,"(10.0, 14.0]",NY-Asia,EXPANDING,1,30,37,0,0,0,0
2025-10,"(10.0, 14.0]",NY-Asia,STABLE,1,30,169,6,1,5,0
2025-10,"(14.0, inf]",Asia,CONTRACTING,1,30,158,6,0,6,0
2025-10,"(14.0, inf]",Asia,EXPANDING,1,30,248,4,3,1,0
2025-10,"(14.0, inf]",Asia,STABLE,1,30,274,3,1,2,0
2025-10,"(14.0, inf]",Asia,unclassified,1,30,146,2,1,1,0
2025-10,"(14.0, inf]",Asia-London,CONTRACTING,1,30,5,0,0,0,0
2025-10,"(14.0, inf]",Asia-London,EXPANDING,1,30,55,0,0,0,0
2025-10,"(14.0, inf]",Asia-London,STABLE,1,30,59,1,0,1,0
2025-10,"(14.0, inf]",London,CONTRACTING,1,30,98,0,0,0,0
2025-10,"(14.0, inf]",London,EXPANDING,1,30,166,6,6,0,0
2025-10,"(14.0, inf]",London,STABLE,1,30,259,2,1,1,0
2025-10,"(14.0, inf]",London-NY,CONTRACTING,1,30,15,0,0,0,0
2025-10,"(14.0, inf]",London-NY,EXPANDING,1,30,128,2,1,1,0
2025-10,"(14.0, inf]",London-NY,STABLE,1,30,72,1,1,0,0
2025-10,"(14.0, inf]",NY,CONTRACTING,1,30,165,3,0,3,0
2025-10,"(14.0, inf]",NY,EXPANDING,1,30,261,3,1,2,0
2025-10,"(14.0, inf]",NY,STABLE,1,30,381,5,3,2,0
2025-10,"(14.0, inf]",NY-Asia,CONTRACTING,1,30,80,0,0,0,0
2025-10,"(14.0, inf]",NY-Asia,EXPANDING,1,30,56,5,4,1,0
2025-10,"(14.0, inf]",NY-Asia,STABLE,1,30,144,2,1,1,0
2025-10,unclassified,Asia,unclassified,1,30,115,3,3,0,0
2025-10,"(0.0, 7.0]",Asia,CONTRACTING,1,60,85,0,0,0,0
2025-10,"(0.0, 7.0]",Asia,EXPANDING,1,60,26,0,0,0,0
2025-10,"(0.0, 7.0]",Asia,STABLE,1,60,57,0,0,0,0
2025-10,"(0.0, 7.0]",Asia,unclassified,1,60,43,0,0,0,0
2025-10,"(0.0, 7.0]",Asia-London,STABLE,1,60,11,0,0,0,0
2025-10,"(0.0, 7.0]",London,CONTRACTING,1,60,33,0,0,0,0
2025-10,"(0.0, 7.0]",London,EXPANDING,1,60,2,0,0,0,0
2025-10,"(0.0, 7.0]",London,STABLE,1,60,68,0,0,0,0
2025-10,"(0.0, 7.0]",London-NY,STABLE,1,60,2,0,0,0,0
2025-10,"(0.0, 7.0]",NY,CONTRACTING,1,60,10,0,0,0,0
2025-10,"(0.0, 7.0]",NY-Asia,CONTRACTING,1,60,40,1,0,1,0
2025-10,"(0.0, 7.0]",NY-Asia,EXPANDING,1,60,7,0,0,0,0
2025-10,"(0.0, 7.0]",NY-Asia,STABLE,1,60,26,0,0,0,0
2025-10,"(7.0, 10.0]",Asia,CONTRACTING,1,60,142,0,0,0,0
2025-10,"(7.0, 10.0]",Asia,EXPANDING,1,60,86,1,1,0,0
2025-10,"(7.0, 10.0]",Asia,STABLE,1,60,187,5,2,3,0
2025-10,"(7.0, 10.0]",Asia,unclassified,1,60,17,0,0,0,0
2025-10,"(7.0, 10.0]",Asia-London,CONTRACTING,1,60,11,0,0,0,0
2025-10,"(7.0, 10.0]",Asia-London,EXPANDING,1,60,5,0,0,0,0
2025-10,"(7.0, 10.0]",Asia-London,STABLE,1,60,36,0,0,0,0
2025-10,"(7.0, 10.0]",London,CONTRACTING,1,60,99,1,1,0,0
2025-10,"(7.0, 10.0]",London,EXPANDING,1,60,53,0,0,0,0
2025-10,"(7.0, 10.0]",London,STABLE,1,60,229,0,0,0,0
2025-10,"(7.0, 10.0]",London-NY,CONTRACTING,1,60,1,0,0,0,0
2025-10,"(7.0, 10.0]",London-NY,EXPANDING,1,60,17,0,0,0,0
2025-10,"(7.0, 10.0]",London-NY,STABLE,1,60,56,0,0,0,0
2025-10,"(7.0, 10.0]",NY,CONTRACTING,1,60,35,0,0,0,0
2025-10,"(7.0, 10.0]",NY,STABLE,1,60,8,0,0,0,0
2025-10,"(7.0, 10.0]",NY-Asia,CONTRACTING,1,60,67,0,0,0,0
2025-10,"(7.0, 10.0]",NY-Asia,EXPANDING,1,60,19,0,0,0,0
2025-10,"(7.0, 10.0]",NY-Asia,STABLE,1,60,54,0,0,0,0
2025-10,"(10.0, 14.0]",Asia,CONTRACTING,1,60,179,0,0,0,0
2025-10,"(10.0, 14.0]",Asia,EXPANDING,1,60,123,1,1,0,0
2025-10,"(10.0, 14.0]",Asia,STABLE,1,60,251,0,0,0,0
2025-10,"(10.0, 14.0]",Asia,unclassified,1,60,47,0,0,0,0
2025-10,"(10.0, 14.0]",Asia-London,CONTRACTING,1,60,6,0,0,0,0
2025-10,"(10.0, 14.0]",Asia-London,EXPANDING,1,60,23,0,0,0,0
2025-10,"(10.0, 14.0]",Asia-London,STABLE,1,60,65,0,0,0,0
2025-10,"(10.0, 14.0]",London,CONTRACTING,1,60,73,0,0,0,0
2025-10,"(10.0, 14.0]",London,EXPANDING,1,60,63,0,0,0,0
2025-10,"(10.0, 14.0]",London,STABLE,1,60,237,0,0,0,0
2025-10,"(10.0, 14.0]",London-NY,CONTRACTING,1,60,20,0,0,0,0
2025-10,"(10.0, 14.0]",London-NY,EXPANDING,1,60,68,1,0,1,0
2025-10,"(10.0, 14.0]",London-NY,STABLE,1,60,35,0,0,0,0
2025-10,"(10.0, 14.0]",NY,CONTRACTING,1,60,96,6,2,4,0
2025-10,"(10.0, 14.0]",NY,EXPANDING,1,60,26,0,0,0,0
2025-10,"(10.0, 14.0]",NY,STABLE,1,60,122,1,0,1,0
2025-10,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,60,73,1,0,1,0
2025-10,"(10.0, 14.0]",NY-Asia,EXPANDING,1,60,21,0,0,0,0
2025-10,"(10.0, 14.0]",NY-Asia,STABLE,1,60,143,1,1,0,0
2025-10,"(14.0, inf]",Asia,CONTRACTING,1,60,158,0,0,0,0
