month,bucket,phase,vol_state,side,target_atr,stop_atr,target_ticks,stop_ticks,horizon,n,ties,tie_rate,target_first,stop_first,unresolved,gap_ns_median
2025-11,"(14.0, inf]",London,CONTRACTING,1,4.0,1.0,243.4948410139392,60.8737102534848,15,5,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,CONTRACTING,1,4.0,1.0,243.4948410139392,60.8737102534848,30,5,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,CONTRACTING,1,4.0,1.0,243.4948410139392,60.8737102534848,60,5,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,CONTRACTING,1,4.0,1.5,243.4948410139392,91.3105653802272,15,5,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,CONTRACTING,1,4.0,1.5,243.4948410139392,91.3105653802272,30,5,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,CONTRACTING,1,4.0,1.5,243.4948410139392,91.3105653802272,60,5,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,0.5,49.469125420470704,32.97941694698047,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,0.5,49.469125420470704,32.97941694698047,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,0.5,49.469125420470704,32.97941694698047,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,0.75,49.469125420470704,49.469125420470704,15,97,1,0.010309278350515464,1,0,0,85323222302.0
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,0.75,49.469125420470704,49.469125420470704,30,97,1,0.010309278350515464,1,0,0,85323222302.0
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,0.75,49.469125420470704,49.469125420470704,60,97,1,0.010309278350515464,1,0,0,85323222302.0
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,1.0,49.469125420470704,65.95883389396094,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,1.0,49.469125420470704,65.95883389396094,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,1.0,49.469125420470704,65.95883389396094,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,1.5,49.469125420470704,98.93825084094141,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,1.5,49.469125420470704,98.93825084094141,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,0.75,1.5,49.469125420470704,98.93825084094141,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,0.5,65.95883389396094,32.97941694698047,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,0.5,65.95883389396094,32.97941694698047,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,0.5,65.95883389396094,32.97941694698047,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,0.75,65.95883389396094,49.469125420470704,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,0.75,65.95883389396094,49.469125420470704,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,0.75,65.95883389396094,49.469125420470704,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,1.0,65.95883389396094,65.95883389396094,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,1.0,65.95883389396094,65.95883389396094,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,1.0,65.95883389396094,65.95883389396094,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,1.5,65.95883389396094,98.93825084094141,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,1.5,65.95883389396094,98.93825084094141,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.0,1.5,65.95883389396094,98.93825084094141,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,0.5,98.93825084094141,32.97941694698047,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,0.5,98.93825084094141,32.97941694698047,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,0.5,98.93825084094141,32.97941694698047,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,0.75,98.93825084094141,49.469125420470704,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,0.75,98.93825084094141,49.469125420470704,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,0.75,98.93825084094141,49.469125420470704,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,1.0,98.93825084094141,65.95883389396094,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,1.0,98.93825084094141,65.95883389396094,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,1.0,98.93825084094141,65.95883389396094,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,1.5,98.93825084094141,98.93825084094141,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,1.5,98.93825084094141,98.93825084094141,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,1.5,1.5,98.93825084094141,98.93825084094141,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,0.5,131.91766778792189,32.97941694698047,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,0.5,131.91766778792189,32.97941694698047,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,0.5,131.91766778792189,32.97941694698047,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,0.75,131.91766778792189,49.469125420470704,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,0.75,131.91766778792189,49.469125420470704,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,0.75,131.91766778792189,49.469125420470704,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,1.0,131.91766778792189,65.95883389396094,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,1.0,131.91766778792189,65.95883389396094,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,1.0,131.91766778792189,65.95883389396094,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,1.5,131.91766778792189,98.93825084094141,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,1.5,131.91766778792189,98.93825084094141,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,2.0,1.5,131.91766778792189,98.93825084094141,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,0.5,197.87650168188281,32.97941694698047,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,0.5,197.87650168188281,32.97941694698047,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,0.5,197.87650168188281,32.97941694698047,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,0.75,197.87650168188281,49.469125420470704,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,0.75,197.87650168188281,49.469125420470704,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,0.75,197.87650168188281,49.469125420470704,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,1.0,197.87650168188281,65.95883389396094,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,1.0,197.87650168188281,65.95883389396094,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,1.0,197.87650168188281,65.95883389396094,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,1.5,197.87650168188281,98.93825084094141,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,1.5,197.87650168188281,98.93825084094141,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,3.0,1.5,197.87650168188281,98.93825084094141,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,0.5,263.83533557584377,32.97941694698047,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,0.5,263.83533557584377,32.97941694698047,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,0.5,263.83533557584377,32.97941694698047,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,0.75,263.83533557584377,49.469125420470704,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,0.75,263.83533557584377,49.469125420470704,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,0.75,263.83533557584377,49.469125420470704,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,1.0,263.83533557584377,65.95883389396094,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,1.0,263.83533557584377,65.95883389396094,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,1.0,263.83533557584377,65.95883389396094,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,1.5,263.83533557584377,98.93825084094141,15,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,1.5,263.83533557584377,98.93825084094141,30,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,EXPANDING,1,4.0,1.5,263.83533557584377,98.93825084094141,60,97,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,0.75,0.5,49.376424804976196,32.9176165366508,15,78,2,0.02564102564102564,1,1,0,136108037111.0
2025-11,"(14.0, inf]",London,STABLE,1,0.75,0.5,49.376424804976196,32.9176165366508,30,78,2,0.02564102564102564,1,1,0,136108037111.0
2025-11,"(14.0, inf]",London,STABLE,1,0.75,0.5,49.376424804976196,32.9176165366508,60,78,2,0.02564102564102564,1,1,0,136108037111.0
2025-11,"(14.0, inf]",London,STABLE,1,0.75,0.75,49.376424804976196,49.376424804976196,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,0.75,0.75,49.376424804976196,49.376424804976196,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,0.75,0.75,49.376424804976196,49.376424804976196,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,0.75,1.0,49.376424804976196,65.8352330733016,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,0.75,1.0,49.376424804976196,65.8352330733016,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,0.75,1.0,49.376424804976196,65.8352330733016,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,0.75,1.5,49.376424804976196,98.75284960995239,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,0.75,1.5,49.376424804976196,98.75284960995239,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,0.75,1.5,49.376424804976196,98.75284960995239,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.0,0.5,65.8352330733016,32.9176165366508,15,78,1,0.01282051282051282,1,0,0,66699635318.0
2025-11,"(14.0, inf]",London,STABLE,1,1.0,0.5,65.8352330733016,32.9176165366508,30,78,1,0.01282051282051282,1,0,0,66699635318.0
2025-11,"(14.0, inf]",London,STABLE,1,1.0,0.5,65.8352330733016,32.9176165366508,60,78,1,0.01282051282051282,1,0,0,66699635318.0
2025-11,"(14.0, inf]",London,STABLE,1,1.0,0.75,65.8352330733016,49.376424804976196,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.0,0.75,65.8352330733016,49.376424804976196,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.0,0.75,65.8352330733016,49.376424804976196,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.0,1.0,65.8352330733016,65.8352330733016,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.0,1.0,65.8352330733016,65.8352330733016,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.0,1.0,65.8352330733016,65.8352330733016,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.0,1.5,65.8352330733016,98.75284960995239,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.0,1.5,65.8352330733016,98.75284960995239,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.0,1.5,65.8352330733016,98.75284960995239,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,0.5,98.75284960995239,32.9176165366508,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,0.5,98.75284960995239,32.9176165366508,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,0.5,98.75284960995239,32.9176165366508,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,0.75,98.75284960995239,49.376424804976196,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,0.75,98.75284960995239,49.376424804976196,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,0.75,98.75284960995239,49.376424804976196,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,1.0,98.75284960995239,65.8352330733016,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,1.0,98.75284960995239,65.8352330733016,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,1.0,98.75284960995239,65.8352330733016,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,1.5,98.75284960995239,98.75284960995239,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,1.5,98.75284960995239,98.75284960995239,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,1.5,1.5,98.75284960995239,98.75284960995239,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,0.5,131.6704661466032,32.9176165366508,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,0.5,131.6704661466032,32.9176165366508,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,0.5,131.6704661466032,32.9176165366508,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,0.75,131.6704661466032,49.376424804976196,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,0.75,131.6704661466032,49.376424804976196,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,0.75,131.6704661466032,49.376424804976196,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,1.0,131.6704661466032,65.8352330733016,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,1.0,131.6704661466032,65.8352330733016,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,1.0,131.6704661466032,65.8352330733016,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,1.5,131.6704661466032,98.75284960995239,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,1.5,131.6704661466032,98.75284960995239,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,2.0,1.5,131.6704661466032,98.75284960995239,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,0.5,197.50569921990478,32.9176165366508,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,0.5,197.50569921990478,32.9176165366508,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,0.5,197.50569921990478,32.9176165366508,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,0.75,197.50569921990478,49.376424804976196,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,0.75,197.50569921990478,49.376424804976196,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,0.75,197.50569921990478,49.376424804976196,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,1.0,197.50569921990478,65.8352330733016,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,1.0,197.50569921990478,65.8352330733016,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,1.0,197.50569921990478,65.8352330733016,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,1.5,197.50569921990478,98.75284960995239,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,1.5,197.50569921990478,98.75284960995239,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,3.0,1.5,197.50569921990478,98.75284960995239,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,0.5,263.3409322932064,32.9176165366508,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,0.5,263.3409322932064,32.9176165366508,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,0.5,263.3409322932064,32.9176165366508,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,0.75,263.3409322932064,49.376424804976196,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,0.75,263.3409322932064,49.376424804976196,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,0.75,263.3409322932064,49.376424804976196,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,1.0,263.3409322932064,65.8352330733016,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,1.0,263.3409322932064,65.8352330733016,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,1.0,263.3409322932064,65.8352330733016,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,1.5,263.3409322932064,98.75284960995239,15,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,1.5,263.3409322932064,98.75284960995239,30,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London,STABLE,1,4.0,1.5,263.3409322932064,98.75284960995239,60,78,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,0.5,45.370485397418925,30.24699026494595,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,0.5,45.370485397418925,30.24699026494595,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,0.5,45.370485397418925,30.24699026494595,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,0.75,45.370485397418925,45.370485397418925,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,0.75,45.370485397418925,45.370485397418925,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,0.75,45.370485397418925,45.370485397418925,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,1.0,45.370485397418925,60.4939805298919,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,1.0,45.370485397418925,60.4939805298919,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,1.0,45.370485397418925,60.4939805298919,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,1.5,45.370485397418925,90.74097079483785,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,1.5,45.370485397418925,90.74097079483785,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,0.75,1.5,45.370485397418925,90.74097079483785,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,0.5,60.4939805298919,30.24699026494595,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,0.5,60.4939805298919,30.24699026494595,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,0.5,60.4939805298919,30.24699026494595,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,0.75,60.4939805298919,45.370485397418925,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,0.75,60.4939805298919,45.370485397418925,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,0.75,60.4939805298919,45.370485397418925,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,1.0,60.4939805298919,60.4939805298919,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,1.0,60.4939805298919,60.4939805298919,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,1.0,60.4939805298919,60.4939805298919,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,1.5,60.4939805298919,90.74097079483785,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,1.5,60.4939805298919,90.74097079483785,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.0,1.5,60.4939805298919,90.74097079483785,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,0.5,90.74097079483785,30.24699026494595,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,0.5,90.74097079483785,30.24699026494595,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,0.5,90.74097079483785,30.24699026494595,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,0.75,90.74097079483785,45.370485397418925,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,0.75,90.74097079483785,45.370485397418925,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,0.75,90.74097079483785,45.370485397418925,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,1.0,90.74097079483785,60.4939805298919,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,1.0,90.74097079483785,60.4939805298919,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,1.0,90.74097079483785,60.4939805298919,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,1.5,90.74097079483785,90.74097079483785,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,1.5,90.74097079483785,90.74097079483785,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,1.5,1.5,90.74097079483785,90.74097079483785,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,0.5,120.9879610597838,30.24699026494595,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,0.5,120.9879610597838,30.24699026494595,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,0.5,120.9879610597838,30.24699026494595,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,0.75,120.9879610597838,45.370485397418925,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,0.75,120.9879610597838,45.370485397418925,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,0.75,120.9879610597838,45.370485397418925,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,1.0,120.9879610597838,60.4939805298919,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,1.0,120.9879610597838,60.4939805298919,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,1.0,120.9879610597838,60.4939805298919,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,1.5,120.9879610597838,90.74097079483785,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,1.5,120.9879610597838,90.74097079483785,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,2.0,1.5,120.9879610597838,90.74097079483785,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,3.0,0.5,181.4819415896757,30.24699026494595,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,3.0,0.5,181.4819415896757,30.24699026494595,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,3.0,0.5,181.4819415896757,30.24699026494595,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,3.0,0.75,181.4819415896757,45.370485397418925,15,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,3.0,0.75,181.4819415896757,45.370485397418925,30,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,3.0,0.75,181.4819415896757,45.370485397418925,60,8,0,0.0,0,0,0,
2025-11,"(14.0, inf]",London-NY,CONTRACTING,1,3.0,1.0,181.4819415896757,60.4939805298919,15,8,0,0.0,0,0,0,
