instrument,bucket,phase,vol_state,side,target_atr,stop_atr,horizon,n,target,stop,target_max,stop_min,open_pnl,cost_atr,p_target,p_target_max,p_stop,p_neither,ev_barrier,ev_open,ev_lo,ev_hi,cost,p_null,ev_null,ev_delta,lift,mde,thin,beats_mde,passes,undecided,ev_mirror,ev_sym
GC,"(0.0, 7.0]",London,EXPANDING,-1,1.5,0.5,15,565,91,362,94,359,49.35332174302645,38.88137302149002,0.16106194690265488,0.1663716814159292,0.6407079646017699,0.19823008849557522,-0.07876106194690266,0.08735101193456009,-0.060226639430908974,-0.0496071704043603,0.0688165894185664,0.15556132670475625,-0.073080044317465,0.012853404886556022,0.005500620197898626,0.19959894765564512,False,False,False,False,-0.06151786878249778,-0.060872254106703376
GC,"(0.0, 7.0]",Asia,EXPANDING,-1,1.5,1.0,15,2074,435,786,439,782,178.19688838237323,169.65029381555473,0.20973963355834138,0.21166827386692383,0.3789778206364513,0.41128254580520734,-0.06436837029893924,0.08591942544955315,-0.06024754360326977,-0.05542594283181364,0.08179859875388366,0.1927728723009572,-0.07135412275083945,0.011106579147569684,0.016966761257384194,0.21737241744309474,False,False,False,False,-0.08319477039637597,-0.07172115699982287
GC,"(14.0, inf]",Asia-London,STABLE,-1,0.75,0.5,30,375,136,236,149,223,0.3813537168306076,6.974483733179759,0.3626666666666667,0.3973333333333333,0.6293333333333333,0.008000000000000007,-0.042666666666666665,0.0010169432448816202,-0.0602483467102644,-0.01691501337693107,0.018598623288479357,0.37024194183938847,-0.041381522199734504,-0.018866824510529893,-0.007575275172721774,0.4406913132920493,True,False,False,False,0.02637629461402946,-0.016936026048117468
GC,"(14.0, inf]",London,EXPANDING,-1,1.0,1.5,15,1274,382,187,391,178,-155.24131599306585,23.08807079640446,0.29984301412872844,0.3069073783359498,0.14678178963893249,0.553375196232339,0.07967032967032966,-0.12185346624259487,-0.06030564112203321,-0.04264473060397984,0.01812250454976802,0.33109751314034674,-0.02054314471790274,-0.039762496404130473,-0.03125449901161831,0.3683127374706585,False,False,False,False,0.017895586113689285,-0.021205027504171962
GC,"(0.0, 7.0]",London,CONTRACTING,-1,1.0,0.75,15,1758,616,849,630,835,38.41310661093205,123.68267616015058,0.3503981797497156,0.3583617747440273,0.48293515358361777,0.16666666666666669,-0.011803185437997724,0.021850458823055773,-0.060306922382945695,-0.04637063114290019,0.07035419576800374,0.3267047562513913,-0.07757472515270936,0.01726780276976366,0.023693423498324317,0.3582533548009111,False,False,False,False,-0.09256118049533363,-0.07643405143913966
GC,"(0.0, 7.0]",NY,STABLE,1,1.5,0.5,15,558,74,336,76,334,61.9285821786103,38.58168392557489,0.13261648745519714,0.13620071684587814,0.6021505376344086,0.2652329749103942,-0.10215053763440861,0.11098312218388942,-0.06031021818452436,-0.05314175940316235,0.06914280273400518,0.15263040736068859,-0.08322409964364175,0.022913881459117387,-0.02001391990549145,0.19663028575426245,False,False,False,False,-0.08006210828970693,-0.07018616323711564
GC,"(10.0, 14.0]",NY-Asia,STABLE,1,1.5,0.75,30,1326,261,742,272,731,124.07388427466606,39.05824694311635,0.19683257918552036,0.20512820512820512,0.5595776772247361,0.2435897435897436,-0.1244343891402715,0.09357004847259884,-0.06032003217831848,-0.041654873807277754,0.029455691510645816,0.2351519193097987,-0.04856187621563256,-0.011758155962685923,-0.038319340124278345,0.26821787853864193,False,False,False,False,-0.03502777022787989,-0.04767390120309918
GC,"(10.0, 14.0]",NY,STABLE,-1,1.0,0.75,30,2324,854,1250,866,1238,20.430681635677058,77.14268151753922,0.3674698795180723,0.37263339070567986,0.5378657487091222,0.09466437177280551,-0.035929432013769365,0.008791171099688922,-0.06033218583556891,-0.05129604125725566,0.033193924921488475,0.3904055349476931,-0.03285338330475051,-0.0274788025308184,-0.022935655429620783,0.4188528072447932,False,False,False,False,-0.029006093583235068,-0.04466913970940199
GC,"(7.0, 10.0]",NY-Asia,STABLE,-1,3.0,0.5,60,1801,157,1441,161,1437,220.22113038099624,79.40164157003677,0.08717379233759023,0.08939478067740145,0.8001110494169905,0.11271515824541922,-0.13853414769572459,0.12227714068905955,-0.060344537028895355,-0.0525710778395561,0.0440875300222303,0.10730292644344845,-0.03014483420725989,-0.030199702821635466,-0.020129134105858218,0.12822735396350315,False,False,False,False,0.017770289494951182,-0.021287123766972088
GC,"(10.0, 14.0]",Asia,EXPANDING,-1,1.0,1.0,30,2107,906,949,920,935,-19.636663100883222,64.52111082059972,0.4299952539155197,0.4366397721879449,0.4504034171808258,0.11960132890365455,-0.02040816326530612,-0.009319726198805516,-0.060350153735872304,-0.04706111719102181,0.030622264271760662,0.43454340849414413,-0.03185966090466525,-0.028490492831207054,-0.004548154578624453,0.4648539746741842,False,False,False,False,-0.01418341135249952,-0.03726678254418591
GC,"(0.0, 7.0]",London,STABLE,-1,1.0,0.75,15,4132,1421,1928,1451,1898,66.80232401777674,291.1903525480027,0.34390125847047437,0.351161665053243,0.4666021297192643,0.18949661181026134,-0.006050338818973862,0.016167067768096986,-0.06035528280015148,-0.04764957128030638,0.07047201174927462,0.3267047562513913,-0.07757472515270936,0.017219442352557873,0.017196502219083087,0.3472386025498503,False,False,False,False,-0.0812455039675396,-0.07080039338384554
GC,"(7.0, 10.0]",Asia-London,EXPANDING,-1,4.0,0.75,15,512,5,239,5,239,153.26350629025757,24.926514517478704,0.009765625,0.009765625,0.466796875,0.5234375,-0.31103515625,0.2993427857231593,-0.060376969193791284,-0.060376969193791284,0.048684598666950595,0.01039614795360035,-0.048629116025291234,-0.01174785316850005,-0.0006305229536003494,0.024987539367510612,False,False,False,False,-0.047246323347073814,-0.05381164627043255
GC,"(7.0, 10.0]",London,EXPANDING,-1,2.0,0.5,30,1565,189,1127,193,1123,166.93624911131155,75.92628155178528,0.1207667731629393,0.12332268370607029,0.7201277955271566,0.15910543130990418,-0.11853035143769967,0.10666852978358565,-0.060377017533849026,-0.05398724117602155,0.048515195879735004,0.14557707888340576,-0.03265489348600415,-0.027722124047844875,-0.02481030572046647,0.17106152004928915,False,False,False,False,-0.021168811640334993,-0.04077291458709201
GC,"(0.0, 7.0]",Asia,STABLE,-1,3.0,0.75,30,5073,438,3256,438,3256,1245.6928544342456,424.00805872216586,0.08633944411590774,0.08633944411590774,0.6418292923319535,0.2718312635521387,-0.22235363690124188,0.24555348993381543,-0.06038147137550172,-0.06038147137550171,0.08358132440807527,0.07969328195933316,-0.06414630341561912,0.003764832040117405,0.006646162156574584,0.0905363156851466,False,False,False,False,-0.05186888405748407,-0.05612517771649289
GC,"(10.0, 14.0]",London-NY,EXPANDING,1,1.5,1.5,30,1427,525,570,529,566,27.08007517104435,45.75638738501562,0.36790469516468116,0.37070777855641207,0.3994393833216538,0.23265592151366504,-0.04730203223545901,0.01897692723969471,-0.06038984738189998,-0.051980597206707266,0.032064742386135686,0.2831242445713333,-0.04860411143464782,-0.011785735947252157,0.08478045059334788,0.3168645826858012,False,True,False,False,-0.0121488875655641,-0.036269367473732037
GC,"(7.0, 10.0]",Asia,EXPANDING,-1,0.75,0.5,60,2239,869,1370,998,1241,0.0,101.98717230412174,0.3881196962929879,0.4457347029924073,0.6118803037070121,0.0,-0.014850379633765074,0.0,-0.06040070223498068,0.011618056139293544,0.04555032260121561,0.39290422206319914,-0.05350661781096173,-0.006894084424018954,-0.004784525770211212,0.4219182085879468,False,False,False,True,-0.07324125605364973,-0.0668209791443152
GC,"(14.0, inf]",Asia-London,CONTRACTING,-1,0.75,0.5,15,94,27,53,29,51,2.0175252587943326,1.4459822290257611,0.2872340425531915,0.30851063829787234,0.5638297872340425,0.14893617021276595,-0.06648936170212766,0.021463034668024815,-0.06040911670458966,-0.0338133720237386,0.01538278967048682,0.3339217070683298,-0.04018747804240661,-0.02022163866218305,-0.04668766451513828,0.4725984486278744,True,False,False,False,-0.03127054685216655,-0.04583983177837811
GC,"(7.0, 10.0]",London,STABLE,-1,0.75,0.75,60,5155,2520,2628,2607,2541,-1.1148984113804663,229.3682943740589,0.48884578079534435,0.5057225994180408,0.509796314258002,0.0013579049466536652,-0.01571290009699321,-0.00021627515254713216,-0.06042350975469241,-0.03510828182064779,0.04449433450515207,0.49598885164400586,-0.04932049458994693,-0.011103015164745482,-0.0071430708486615035,0.5154956960959725,False,False,False,False,-0.05388038718965634,-0.05715194847217438
GC,"(14.0, inf]",NY-Asia,EXPANDING,-1,4.0,1.0,15,759,10,226,10,226,152.53205465890528,12.39599070386143,0.013175230566534914,0.013175230566534914,0.2977602108036891,0.689064558629776,-0.2450592885375494,0.20096449889183832,-0.06042679320811087,-0.06042679320811087,0.016332003562399777,0.016199890170236132,-0.020765328226805907,-0.03966146498130496,-0.003024659603701218,0.03042830004249829,False,False,False,False,0.038932357409622795,-0.010747217899244037
GC,"(10.0, 14.0]",London,EXPANDING,-1,3.0,1.5,30,1426,101,408,101,408,266.27507002430275,43.46196257147318,0.07082748948106592,0.07082748948106592,0.2861150070126227,0.6430575035063114,-0.21669004207573633,0.1867286606061029,-0.06043961609198487,-0.06043961609198487,0.03047823462235146,0.08339932480306757,-0.017460888230362574,-0.042978727861622296,-0.012571835322001651,0.1045694370389562,False,False,False,False,0.04592087647849267,-0.007259369806746102
GC,"(14.0, inf]",Asia-London,CONTRACTING,1,1.0,0.5,15,94,15,50,17,48,5.761548942470215,1.4459822290257611,0.1595744680851064,0.18085106382978725,0.5319148936170213,0.3085106382978724,-0.10638297872340426,0.06129307385606612,-0.06047269453782496,-0.02855780092080368,0.01538278967048682,0.23676159096257943,-0.030091420829491688,-0.03038127370833327,-0.07718712287747304,0.3644750552811255,True,False,False,False,-0.10297191003888141,-0.08172230228835319
GC,"(10.0, 14.0]",London,EXPANDING,-1,0.75,0.5,15,1426,469,822,511,780,16.46931711637219,43.46196257147318,0.3288920056100982,0.35834502103786814,0.576437587657784,0.0946704067321179,-0.041549789621318375,0.011549310740793961,-0.06047871350287586,-0.023662444218163388,0.03047823462235146,0.34989639452963117,-0.04827661476765401,-0.01220209873522185,-0.02100438891953299,0.3854981176305024,False,False,False,False,-0.03358135920672897,-0.04703003635480242
GC,"(10.0, 14.0]",NY,CONTRACTING,1,4.0,0.75,60,2121,80,1422,80,1422,685.7697125950896,67.61961093305483,0.03771805752003772,0.03771805752003772,0.6704384724186704,0.29184347006129185,-0.35195662423385193,0.32332376831451654,-0.0605138606025296,-0.060513860602529584,0.031881004683194165,0.052393628258756916,-0.054163837690117594,-0.006350022912412004,-0.014675570738719196,0.06642716277104187,False,False,False,False,-0.048714997859655294,-0.05461442923109244
GC,"(7.0, 10.0]",London-NY,STABLE,1,0.75,1.5,30,746,478,240,480,238,-10.159767743010232,33.505855079668734,0.6407506702412868,0.6434316353887399,0.32171581769436997,0.03753351206434319,-0.0020107238605898124,-0.013618991612614251,-0.06054373032530693,-0.05451155874353749,0.04491401485210286,0.582308315533623,-0.06313354920631456,0.0025898188810076286,0.05844235470766379,0.6325542059728696,False,True,False,False,-0.07904114564268354,-0.06979243798399523
GC,"(10.0, 14.0]",NY-Asia,CONTRACTING,1,4.0,0.75,30,627,19,395,19,395,200.72325225436109,18.467872606441077,0.030303030303030304,0.030303030303030304,0.6299840510366826,0.3397129186602871,-0.35127591706539074,0.32013277871508944,-0.06059748062532694,-0.06059748062532694,0.02945434227502564,0.020047513858208642,-0.041336538478682704,-0.019260942146644235,0.010255516444821661,0.03739553917288452,False,False,False,False,-0.017817355939745184,-0.03920741828253606
GC,"(14.0, inf]",London,STABLE,1,0.75,0.5,60,1905,699,1206,784,1121,0.0,36.70732180061084,0.3669291338582677,0.4115485564304462,0.6330708661417322,1.1102230246251565e-16,-0.04133858267716536,0.0,-0.060607518005569995,-0.004833239790346899,0.01926893532840464,0.38368242569319766,-0.0362713214711621,-0.024336196534407897,-0.016753291834929962,0.4150203231082829,False,False,False,False,-0.005489407769349523,-0.03304846288745976
GC,"(7.0, 10.0]",Asia,STABLE,1,1.0,0.5,60,3642,1168,2467,1248,2387,2.0750658954641708,157.39554869731387,0.32070291048874244,0.342668863261944,0.6773750686436024,0.0019220208676551387,-0.01798462383305876,0.0005697599932630892,-0.06063165370726241,-0.027682724547460104,0.04321678986746674,0.3182554329403789,-0.06597737572216837,0.0053457220149059625,0.0024474775483635525,0.3399895179228807,False,False,False,False,-0.050145412474568,-0.05538853309091521
GC,"(0.0, 7.0]",London,CONTRACTING,-1,0.75,1.5,60,1758,1169,568,1174,563,-7.657873240926511,123.68267616015058,0.6649601820250285,0.6678043230944255,0.323094425483504,0.011945392491467532,0.014078498293515358,-0.004356014357751144,-0.060631711832239525,-0.054232394426096175,0.07035419576800374,0.6561949735873219,-0.0797752428484599,0.01914353101622037,0.008765208437706562,0.6877002977779937,False,False,False,False,-0.0913411305615885,-0.07598642119691401
GC,"(0.0, 7.0]",Asia,STABLE,-1,2.0,1.5,30,5073,1252,1876,1258,1870,426.3868150085512,424.00805872216586,0.24679676719889612,0.24797949931007293,0.36980090676128524,0.38340232603981866,-0.06110782574413562,0.08405022964883721,-0.060638920503373675,-0.056499358114254807,0.08358132440807527,0.22641437454698052,-0.07295137233078679,0.012312451827413112,0.020382392651915604,0.24299888601468447,False,True,False,False,-0.07599017360522603,-0.06831454705429985
GC,"(10.0, 14.0]",London,EXPANDING,-1,0.75,1.0,60,1426,780,628,790,618,-0.041980864414120966,43.46196257147318,0.5469845722300141,0.5539971949509116,0.44039270687237025,0.01262272089761568,-0.030154277699859747,-2.9439596363338687e-05,-0.06066195191857454,-0.04838986215700372,0.03047823462235146,0.5638230447458487,-0.0350180126604471,-0.02564393925812744,-0.01683847251583459,0.6004783155854277,False,False,False,False,-0.02774647036708631,-0.04420421114283043
GC,"(0.0, 7.0]",NY,STABLE,-1,1.5,1.5,60,555,211,203,213,201,-7.302890811020404,38.376451579625744,0.3801801801801802,0.3837837837837838,0.36576576576576575,0.25405405405405407,0.021621621621621623,-0.013158361821658386,-0.060683499802966036,-0.04987268899215522,0.06914675960292926,0.4533376020489835,-0.07478701581019724,0.014103516007231205,-0.07315742186880331,0.5126107049192898,False,False,False,False,-0.08842083021370331,-0.07455216500833467
GC,"(10.0, 14.0]",NY,STABLE,-1,4.0,1.5,15,2324,15,344,15,344,392.1088643195964,77.14268151753922,0.006454388984509466,0.006454388984509466,0.14802065404475043,0.8455249569707401,-0.1962134251290878,0.16872154230619468,-0.06068580774438158,-0.06068580774438158,0.033193924921488475,0.010899295482801491,-0.02919497078465387,-0.03149083695972771,-0.004444906498292025,0.017403627718962703,False,False,False,False,-0.023085840087902453,-0.04188582391614201
GC,"(14.0, inf]",London,STABLE,1,1.0,0.5,15,1905,462,1183,512,1133,50.56709951348004,36.70732180061084,0.24251968503937008,0.26876640419947506,0.620997375328084,0.13648293963254599,-0.06797900262467192,0.02654440919342784,-0.06070352875964872,-0.021333450019491235,0.01926893532840464,0.23676159096257943,-0.030091420829491688,-0.03061210793015703,0.0057580940767906486,0.26435420731514003,False,False,False,False,-0.0013544848539946684,-0.031029006806821694
GC,"(0.0, 7.0]",NY,CONTRACTING,1,1.5,0.75,60,1116,352,710,360,702,16.482498655761052,79.73678837888762,0.3154121863799283,0.3225806451612903,0.6362007168458781,0.048387096774193616,-0.004032258064516129,0.014769264028459725,-0.06071172914258654,-0.044582696884522016,0.07144873510653013,0.3187530014406915,-0.08979022752107316,0.02907849837848662,-0.0033408150607632248,0.3581720485360729,False,False,False,False,-0.15078670311896586,-0.1057492161307762
GC,"(14.0, inf]",NY,STABLE,1,3.0,1.5,15,4374,60,798,60,798,831.2394352104868,79.86781642695342,0.013717421124828532,0.013717421124828532,0.18244170096021947,0.803840877914952,-0.23251028806584362,0.1900410231391145,-0.06072893946421276,-0.06072893946421276,0.018259674537483638,0.022868125833529457,-0.026313033348697067,-0.03441590611551569,-0.009150704708700925,0.029449514286128,False,False,False,False,0.0025304685296307305,-0.029099235467291016
GC,"(14.0, inf]",London,EXPANDING,-1,1.5,0.75,15,1274,192,563,207,548,79.87457040985169,23.08807079640446,0.15070643642072212,0.16248037676609106,0.44191522762951335,0.4073783359497645,-0.1053767660910518,0.06269589514117087,-0.060803375499648954,-0.0343120097225689,0.01812250454976802,0.16137130305169844,-0.02343381045610967,-0.037369565043539284,-0.010664866630976322,0.19083754147248555,False,False,False,False,0.0021652838344545355,-0.02931904583259721
GC,"(0.0, 7.0]",London,STABLE,-1,4.0,0.5,60,4132,282,3442,284,3440,632.9485535024762,291.1903525480027,0.06824782187802517,0.06873184898354308,0.8330106485963213,0.09874152952565352,-0.14351403678606,0.15318212814677545,-0.06080392038855917,-0.05862579841372858,0.07047201174927462,0.06367056186969745,-0.06521308488968072,0.004409164501121554,0.004577260008327713,0.07455446824546759,False,False,False,False,-0.07771445277074697,-0.06925918657965308
GC,"(14.0, inf]",London,STABLE,1,1.5,0.5,15,1905,238,1220,249,1209,173.87357301047885,36.70732180061084,0.12493438320209974,0.13070866141732285,0.6404199475065617,0.23464566929133857,-0.13280839895013125,0.09127221680340097,-0.0608051174751349,-0.04925656104468871,0.01926893532840464,0.11626265003530242,-0.023475835985162896,-0.037329281489972006,0.008671733166797313,0.1372929599201041,False,False,False,False,0.006476486446967481,-0.02716431551408371
GC,"(14.0, inf]",NY,CONTRACTING,-1,0.75,0.75,60,1905,891,995,931,955,-2.0686433299457865,35.79429196149617,0.46771653543307085,0.48871391076115483,0.5223097112860893,0.009973753280839937,-0.04094488188976378,-0.0010859020104702292,-0.06082043847319788,-0.029324375481071894,0.01878965457296387,0.4801117095551566,-0.04001062366466379,-0.02080981480853409,-0.01239517412208574,0.5121852593327654,False,False,False,False,-0.008254933664855845,-0.034537686069026866
GC,"(0.0, 7.0]",NY,STABLE,1,2.0,0.75,15,558,40,247,40,247,109.8705086177709,38.58168392557489,0.07168458781362007,0.07168458781362007,0.44265232974910396,0.48566308243727596,-0.1886200716845878,0.19690055307844245,-0.06086232134015054,-0.06086232134015053,0.06914280273400518,0.09412332121392002,-0.07989016530518465,0.019027843965034118,-0.02243873340029995,0.13034674907731064,False,False,False,False,-0.07997080986422075,-0.07041656560218565
GC,"(0.0, 7.0]",London,EXPANDING,-1,1.0,1.5,60,565,330,213,332,211,-6.010751570088771,38.88137302149002,0.584070796460177,0.5876106194690266,0.3769911504424779,0.038938053097345104,0.018584070796460177,-0.010638498354139417,-0.06087101697624565,-0.052021459454121746,0.0688165894185664,0.582519609412518,-0.07594160653728904,0.015070589561043395,0.0015511870476589973,0.6401760666224418,False,False,False,False,-0.1011276203695401,-0.08099931867289287
GC,"(0.0, 7.0]",London,CONTRACTING,-1,1.5,0.75,60,1758,581,1151,590,1142,8.395031367122014,123.68267616015058,0.3304891922639363,0.33560864618885095,0.6547212741751991,0.014789533560864543,0.00469283276450512,0.0047753306980216235,-0.060886032305477,-0.04936726097441897,0.07035419576800374,0.33103889867136227,-0.06114145814752875,0.00025542584205175134,-0.000549706407425965,0.36268716025653575,False,False,False,False,-0.0864759971099113,-0.07368101470769414
GC,"(14.0, inf]",London-NY,EXPANDING,1,1.0,1.5,15,1888,647,422,654,415,-92.19804081205959,36.75588035205007,0.3426906779661017,0.3463983050847458,0.22351694915254236,0.43379237288135597,0.007415254237288136,-0.04883370805723495,-0.06088661078607503,-0.05161754298946486,0.019468156966128216,0.31179885463246254,-0.02656728081646963,-0.034319329969605405,0.030891823333639157,0.34188150981284277,False,True,False,False,0.008202553446525778,-0.026342028669774628
GC,"(10.0, 14.0]",London-NY,CONTRACTING,1,3.0,1.5,15,113,6,37,6,37,33.86219467363103,3.242974614711239,0.05309734513274336,0.05309734513274336,0.3274336283185841,0.6194690265486726,-0.33185840707964603,0.29966543958965514,-0.060891857885665555,-0.06089185788566556,0.02869889039567468,0.01910484873601326,-0.03094327796740863,-0.029948579918256925,0.033992496396730104,0.06367724461351872,True,False,False,False,0.08801040974864614,0.013559275931490294
GC,"(14.0, inf]",London-NY,STABLE,-1,2.0,0.75,15,770,92,427,95,424,104.11100213856972,14.786500935828446,0.11948051948051948,0.12337662337662338,0.5545454545454546,0.3259740259740259,-0.17694805194805194,0.13520909368645417,-0.06094220623020614,-0.05022792051592043,0.01920324796860837,0.09147250333411783,-0.02096107507193931,-0.039981131158266826,0.02800801614640165,0.1217522090427345,False,False,False,False,-0.03666764761442001,-0.04880492692231307
GC,"(10.0, 14.0]",London,EXPANDING,-1,0.75,1.5,30,1426,779,344,783,340,-111.71278084147022,43.46196257147318,0.5462833099579243,0.5490883590462833,0.24123422159887797,0.21248246844319774,0.04786115007012623,-0.07833995851435499,-0.06095704306658022,-0.05464568261777237,0.03047823462235146,0.5831700912766223,-0.02030716141593299,-0.04064988165064723,-0.03688678131869805,0.6195800492917405,False,False,False,False,-0.02862043514116344,-0.044788739103871836
GC,"(7.0, 10.0]",London-NY,EXPANDING,-1,3.0,0.5,15,894,41,646,48,639,187.39688256186525,41.89252815019134,0.04586129753914989,0.053691275167785234,0.7225950782997763,0.23154362416107377,-0.22371364653243847,0.20961619973363005,-0.06095709797351911,-0.033552176273295396,0.04685965117471067,0.023929379149339753,-0.04373766602318714,-0.017219431950331966,0.021931918389810134,0.03942521376824475,False,True,False,False,-0.01884882499810324,-0.03990296148581117
GC,"(14.0, inf]",Asia-London,EXPANDING,1,2.0,0.75,30,542,52,305,56,301,101.84414574971984,10.135218748661758,0.0959409594095941,0.1033210332103321,0.5627306273062731,0.34132841328413277,-0.2301660516605166,0.18790432795151263,-0.0609613892969408,-0.04066618634491129,0.018699665587936825,0.13034912128615336,-0.02097952159209133,-0.039981867704849475,-0.03440816187655926,0.17234750674096444,False,False,False,False,-0.025999803374907017,-0.04348059633592391
GC,"(7.0, 10.0]",London,EXPANDING,-1,3.0,0.5,60,1565,138,1254,139,1253,193.50152152804685,75.92628155178528,0.08817891373801917,0.08881789137380192,0.8012779552715655,0.11054313099041535,-0.13610223642172525,0.12364314474635582,-0.06097428755510443,-0.058737865829864816,0.048515195879735004,0.10730292644344845,-0.03014483420725989,-0.03082945334784454,-0.01912401270542928,0.12978637458055203,False,False,False,False,0.02040227741826672,-0.020286005068418857
GC,"(7.0, 10.0]",Asia,CONTRACTING,1,3.0,0.5,60,2368,228,1945,228,1945,244.9108387996988,100.80389655836123,0.09628378378378379,0.09628378378378379,0.8213682432432432,0.08234797297297303,-0.12183277027027027,0.10342518530392686,-0.06097679803997569,-0.06097679803997569,0.042569213073632275,0.09724680802982938,-0.04682281743070343,-0.014153980609272261,-0.0009630242460455934,0.11469173629312661,False,False,False,False,0.019905875313512747,-0.02053546136323147
GC,"(10.0, 14.0]",Asia,STABLE,1,0.75,1.0,60,3137,1704,1375,1742,1337,-2.6275423896740824,91.66241856447905,0.54319413452343,0.5553076187440229,0.4383168632451387,0.018489002231431295,-0.030921262352566144,-0.0008375971914804215,-0.06097862956778869,-0.03978003218175108,0.02921977002374213,0.5577386233996704,-0.04457393279538941,-0.01640469677239928,-0.01454448887624038,0.5825286835955349,False,False,False,False,-0.014451620761565672,-0.037715125164677184
GC,"(0.0, 7.0]",Asia-London,STABLE,-1,2.0,1.5,15,638,90,150,90,150,56.75281849922153,50.661517765094224,0.14106583072100312,0.14106583072100312,0.23510971786833856,0.6238244514106583,-0.07053291536050156,0.08895426097056666,-0.0609854220468224,-0.060985422046822405,0.0794067676568875,0.10595829932477555,-0.07785534854288928,0.016869926496066882,0.035107531396227576,0.14145268850858123,False,False,False,False,-0.08607438089967366,-0.07352990147324803
GC,"(14.0, inf]",NY-Asia,STABLE,1,0.75,1.5,60,895,531,273,535,269,-28.652005764485757,14.690670367328769,0.5932960893854748,0.5977653631284916,0.30502793296089387,0.10167597765363129,-0.012569832402234637,-0.03201341426199526,-0.06099740349923411,-0.0509415375774464,0.01641415683500421,0.6304408537801716,-0.02043894731850844,-0.04055845618072567,-0.03714476439469672,0.6752376395342522,False,False,False,False,0.01078971814996936,-0.025103842674632375
GC,"(0.0, 7.0]",Asia-London,STABLE,1,2.0,1.0,60,638,206,412,207,411,11.744492430379886,50.661517765094224,0.322884012539185,0.32445141065830724,0.64576802507837,0.03134796238244508,0.0,0.018408295345423018,-0.06099847231146448,-0.056296277954097716,0.0794067676568875,0.29602209060348966,-0.0739738102911712,0.012975337979706722,0.02686192193569531,0.3473087939562738,False,False,False,False,-0.0494268786000835,-0.05521267545577399
GC,"(7.0, 10.0]",London-NY,STABLE,-1,0.75,1.5,60,746,492,254,494,252,0.0,33.505855079668734,0.6595174262734584,0.6621983914209115,0.34048257372654156,0.0,-0.0160857908847185,0.0,-0.06099980573682136,-0.054967634155051924,0.04491401485210286,0.6552295582087304,-0.03223976263740699,-0.028760043099414365,0.004287868064728029,0.7034106990521817,False,False,False,False,-0.05109425227622809,-0.05604702900652472
GC,"(14.0, inf]",NY-Asia,CONTRACTING,-1,2.0,1.5,15,469,41,68,41,68,-0.5925840391290911,8.020910927504058,0.08742004264392324,0.08742004264392324,0.14498933901918976,0.767590618336887,-0.042643923240938165,-0.0012635054139213029,-0.06100958415060373,-0.06100958415060372,0.01710215549574426,0.10402447634737585,-0.016285745809100985,-0.044723838341502745,-0.016604433703452617,0.14535152182775685,False,False,False,False,0.05268920437957436,-0.004160189885514684
GC,"(0.0, 7.0]",Asia,CONTRACTING,-1,4.0,0.5,30,3439,117,2622,117,2622,919.9443364273344,286.81028895468734,0.034021517883105555,0.034021517883105555,0.7624309392265194,0.20354754289037502,-0.24512939808083745,0.2675034418224293,-0.06102528424755828,-0.061025284247558285,0.08339932798915015,0.028840651585091366,-0.06732472215101573,0.006299437903457453,0.005180866298014189,0.03714835255022673,False,False,False,False,-0.06452727777342407,-0.06277628101049118
GC,"(7.0, 10.0]",Asia,STABLE,1,1.0,1.0,15,3647,1169,1251,1195,1225,16.995653199585924,157.5742886057467,0.32053742802303264,0.327666575267343,0.3430216616397039,0.3364409103372635,-0.022484233616671238,0.004660173622041657,-0.06103061020185379,-0.046772315713233,0.043206550207224206,0.32403151674326985,-0.05680797145647222,-0.00422263874538157,-0.0034940887202372095,0.3458495342465135,False,False,False,False,-0.03964078470121541,-0.0503356974515346
GC,"(7.0, 10.0]",London,EXPANDING,-1,1.0,1.0,60,1565,752,765,764,753,-6.588382260054797,75.92628155178528,0.4805111821086262,0.4881789137380192,0.48881789137380194,0.03067092651757186,-0.008306709265175719,-0.00420982892016281,-0.061031734065073534,-0.04569627080628759,0.048515195879735004,0.49636548529245605,-0.03135296901544385,-0.029678765049629685,-0.015854303183829854,0.5317526021724905,False,False,False,False,-0.05133412095318241,-0.05618292750912797
GC,"(10.0, 14.0]",Asia,STABLE,1,2.0,0.5,60,3137,499,2454,505,2448,129.1396297511453,91.66241856447905,0.1590691743704176,0.16098182977366912,0.7822760599298693,0.058654765699713174,-0.07299968122409946,0.04116660176957134,-0.06105284947827025,-0.05627121097014146,0.02921977002374213,0.1666455402036591,-0.045604246933223395,-0.015448602545046854,-0.007576365833241505,0.18552748431602084,False,False,False,False,0.011584642210956415,-0.02473410363365692
GC,"(7.0, 10.0]",NY-Asia,EXPANDING,-1,4.0,0.5,15,544,1,312,1,312,142.44444457034552,23.658455285916734,0.001838235294117647,0.001838235294117647,0.5735294117647058,0.4246323529411765,-0.27941176470588236,0.261846405460194,-0.061055166756564715,-0.06105516675656472,0.04348980751087635,0.00922886116582768,-0.04444534084839746,-0.01660982590816725,-0.007390625871710032,0.022630868767927716,False,False,False,False,-0.005117460008423384,-0.03308631338249405
