timestamp,delta,volume,trades,open,high,low,close,session,cvd,cvd_slope,cvd_persistence,cvd_efficiency_specced,price_efficiency_asused,session_phase,realized_vol,regime
2026-07-17 05:05:00+00:00,-29,188,167,3985.8,3985.8,3980.2,3981.7,2026-07-17,625,-14.888111888111865,0.38609112709832133,12.196969696969445,0.7878787878787785,asia,0.0002728706363629805,1.0
2026-07-17 05:10:00+00:00,66,257,176,3981.0,3984.4,3981.0,3983.0,2026-07-17,691,-7.377622377622347,0.28444444444444444,9.696969696969497,0.6590909090908816,asia,0.00024606251144699897,1.0
2026-07-17 05:15:00+00:00,-41,410,285,3982.5,3983.6,3979.2,3979.4,2026-07-17,650,-2.685314685314672,0.2747747747747748,8.591549295774483,0.7464788732394159,asia,0.00025469398839712365,1.0
2026-07-17 05:20:00+00:00,77,376,299,3979.1,3983.3,3978.4,3982.4,2026-07-17,727,1.912587412587419,0.09425287356321839,3.106060606060649,0.5378787878787884,asia,0.00035579627520656887,1.0
2026-07-17 05:25:00+00:00,-54,432,269,3982.5,3985.2,3981.3,3982.9,2026-07-17,673,5.6013986013986115,0.09846827133479212,3.4090909090909562,0.4015151515151364,asia,0.00036216634417014814,0.0
2026-07-17 05:30:00+00:00,15,637,488,3983.0,3989.9,3981.5,3986.0,2026-07-17,688,6.318181818181845,0.1421188630490956,4.782608695652174,0.052173913043470355,asia,0.00044595388717807,0.0
2026-07-17 05:35:00+00:00,35,351,245,3986.1,3989.0,3985.0,3989.0,2026-07-17,723,9.087412587412587,0.1658291457286432,5.739130434782608,0.365217391304332,asia,0.00045334801456465456,0.0
2026-07-17 05:40:00+00:00,-18,432,314,3989.6,3994.0,3988.1,3990.5,2026-07-17,705,9.793706293706295,0.1717171717171717,4.358974358974384,0.326923076923073,asia,0.00045690575429755185,0.0
2026-07-17 05:45:00+00:00,16,341,264,3990.1,3993.1,3985.2,3991.6,2026-07-17,721,9.68531468531472,0.26854219948849106,6.73076923076927,0.46153846153845257,asia,0.000539111060815081,1.0
2026-07-17 05:50:00+00:00,-7,337,237,3991.4,3995.3,3990.9,3993.3,2026-07-17,714,8.52797202797204,0.24937027707808565,5.857988165680442,0.4911242603550377,asia,0.0005035943572420017,1.0
2026-07-17 05:55:00+00:00,-1,300,238,3993.4,3993.7,3988.4,3988.6,2026-07-17,713,6.776223776223798,0.24050632911392406,5.621301775147899,0.15384615384614764,asia,0.0005201936572699729,0.0
2026-07-17 06:00:00+00:00,46,339,255,3988.5,3996.0,3988.5,3995.6,2026-07-17,759,7.76573426573429,0.25925925925925924,5.965909090909122,0.7897727272727365,asia,0.0004893043092996182,1.0
2026-07-17 06:05:00+00:00,-77,259,191,3995.7,3996.8,3991.8,3992.8,2026-07-17,682,3.7412587412587675,0.12582781456953643,3.0978260869565064,0.5326086956521812,asia,0.0004844655397542561,1.0
2026-07-17 06:10:00+00:00,93,492,389,3993.0,4004.5,3992.6,4003.6,2026-07-17,775,5.895104895104923,0.175,3.2183908045977123,0.9272030651340959,asia,0.0005528006627161834,1.0
2026-07-17 06:15:00+00:00,136,433,310,4003.6,4006.5,4001.4,4005.8,2026-07-17,911,10.82867132867137,0.4539130434782609,9.288256227758037,0.8327402135231377,asia,0.0004738149795501923,1.0
2026-07-17 06:20:00+00:00,-42,368,281,4006.0,4009.7,4005.3,4006.8,2026-07-17,869,15.821678321678352,0.26296296296296295,5.000000000000064,0.8415492957746619,asia,0.0004435797375366879,1.0
2026-07-17 06:25:00+00:00,-27,359,273,4007.0,4009.0,4004.4,4007.5,2026-07-17,842,16.328671328671344,0.32943469785575047,5.992907801418478,0.7624113475177354,asia,0.0004271354354643775,1.0
2026-07-17 06:30:00+00:00,2,266,207,4007.2,4010.7,4006.8,4008.4,2026-07-17,844,16.41258741258744,0.312,6.07003891050588,0.7548638132295808,asia,0.0004272409779082822,1.0
2026-07-17 06:35:00+00:00,-56,324,236,4008.2,4008.3,4002.3,4003.2,2026-07-17,788,14.842657342657338,0.12476007677543186,2.549019607843137,0.49803921568626736,asia,0.0004297491290122187,1.0
2026-07-17 06:40:00+00:00,-36,242,174,4003.3,4003.8,3999.3,4000.0,2026-07-17,752,10.615384615384656,0.08719851576994433,1.8431372549019607,0.3294117647058859,asia,0.00036604111278066,0.0
2026-07-17 06:45:00+00:00,10,209,173,3999.8,4003.9,3999.8,4001.8,2026-07-17,762,7.171328671328694,0.07692307692307693,1.838565022421547,0.38116591928251586,asia,0.00035362868092536284,0.0
2026-07-17 06:50:00+00:00,-31,152,119,4001.9,4003.0,4000.3,4001.1,2026-07-17,731,1.9300699300699757,0.03052064631956912,0.7623318385650317,0.5605381165919351,asia,0.0003499670399715857,1.0
2026-07-17 06:55:00+00:00,-37,212,197,4001.8,4005.3,4001.6,4003.1,2026-07-17,694,-4.898601398601352,0.03204047217537943,0.8558558558558629,0.3378378378378406,asia,0.00035709198615971045,0.0
2026-07-17 07:00:00+00:00,2,251,205,4003.1,4006.6,4000.7,4005.1,2026-07-17,696,-9.426573426573409,0.11475409836065574,3.3333333333333974,0.6507936507936489,london,0.00031963498113757365,1.0
2026-07-17 07:05:00+00:00,-54,339,258,4005.1,4005.9,3998.4,3999.0,2026-07-17,642,-19.09090909090907,0.07604562737642585,2.2099447513812267,0.254143646408836,london,0.0002834274199533617,0.0
2026-07-17 07:10:00+00:00,-7,307,255,3999.1,4001.1,3997.1,4000.3,2026-07-17,635,-24.5174825174825,0.3181818181818182,10.294117647058892,0.4044117647058851,london,0.0003018994577138478,0.0
2026-07-17 07:15:00+00:00,-27,143,110,4000.3,4003.2,3999.9,4001.0,2026-07-17,608,-23.82167832167829,0.9154078549848943,22.27941176470603,0.42647058823531037,london,0.00029444339983509225,2.0
2026-07-17 07:20:00+00:00,-9,191,145,4001.0,4001.3,3998.0,4001.2,2026-07-17,599,-23.26223776223775,0.9060402684563759,19.852941176470722,0.4632352941176635,london,0.00030721678278236635,2.0
2026-07-17 07:25:00+00:00,5,144,114,4001.1,4002.3,3999.5,4000.0,2026-07-17,604,-21.84965034965032,0.8623188405797102,17.500000000000117,0.6176470588235402,london,0.0003110285490445363,2.0
2026-07-17 07:30:00+00:00,-79,277,199,4000.4,4002.2,3999.1,4000.5,2026-07-17,525,-21.72027972027968,0.9036827195467422,28.482142857142165,0.24107142857140645,london,0.0003052062227859653,2.0
2026-07-17 07:35:00+00:00,8,104,77,4000.4,4000.9,3998.0,4000.4,2026-07-17,533,-21.597902097902068,0.8360655737704918,26.842105263157894,0.04210526315790431,london,0.0003080459653476234,2.0
2026-07-17 07:40:00+00:00,7,101,82,4000.6,4002.5,3998.0,4002.5,2026-07-17,540,-21.05944055944052,0.7681159420289855,22.31578947368421,0.07368421052629665,london,0.00027209620552929626,2.0
2026-07-17 07:45:00+00:00,-12,96,89,4002.5,4002.6,3999.7,4000.4,2026-07-17,528,-19.045454545454508,0.841726618705036,24.63157894736842,0.07368421052629665,london,0.000315667631078409,2.0
2026-07-17 07:50:00+00:00,11,76,65,4000.4,4001.9,3998.6,3999.1,2026-07-17,539,-16.381118881118844,0.7441860465116279,20.210526315789473,0.42105263157894735,london,0.0002880805434400816,2.0
2026-07-17 07:55:00+00:00,-29,111,76,3998.8,3999.6,3996.7,3997.0,2026-07-17,510,-15.171328671328627,0.736,18.585858585858414,0.8181818181818015,london,0.00026845500533721474,2.0
2026-07-17 08:00:00+00:00,70,185,143,3996.6,4003.8,3996.0,4003.4,2026-07-17,580,-9.89160839160838,0.36477987421383645,11.71717171717161,0.4444444444444495,london,0.00026069378427770717,0.0
2026-07-17 08:05:00+00:00,-32,151,120,4002.8,4003.2,4000.4,4001.5,2026-07-17,548,-7.486013986013957,0.31756756756756754,12.05128205128177,0.15384615384612693,london,0.00032960603437664143,0.0
2026-07-17 08:10:00+00:00,4,298,208,4001.4,4001.5,3995.1,3996.8,2026-07-17,552,-4.58741258741258,0.2832764505119454,9.540229885057173,0.4827586206896191,london,0.0003272790884052813,1.0
2026-07-17 08:15:00+00:00,-48,389,280,3996.8,3998.6,3992.9,3993.2,2026-07-17,504,-4.181818181818158,0.33121019108280253,9.541284403669644,0.7339449541284342,london,0.00033133944714391114,1.0
2026-07-17 08:20:00+00:00,-19,139,99,3994.7,3996.6,3994.4,3996.4,2026-07-17,485,-4.188811188811201,0.35185185185185186,10.458715596330189,0.3302752293577871,london,0.00037515663031321533,0.0
2026-07-17 08:25:00+00:00,-128,943,623,3996.0,3999.2,3992.0,3996.3,2026-07-17,357,-8.094405594405579,0.5525727069351231,20.932203389830185,0.35593220338980963,london,0.00040354447607452446,2.0
2026-07-17 08:30:00+00:00,0,112,85,3996.3,3997.2,3993.9,3995.7,2026-07-17,357,-13.863636363636354,0.45652173913043476,14.237288135593001,0.3983050847457797,london,0.0004051183458766559,0.0
2026-07-17 08:35:00+00:00,3,138,99,3994.9,3996.0,3991.3,3992.9,2026-07-17,360,-17.979020979020973,0.4765840220385675,13.84,0.7679999999999927,london,0.00034941187396555465,1.0
2026-07-17 08:40:00+00:00,18,74,64,3993.2,3996.9,3992.8,3996.9,2026-07-17,378,-19.87412587412584,0.43315508021390375,12.96,0.28,london,0.00034554105584021027,0.0
2026-07-17 08:45:00+00:00,87,301,206,3996.8,4003.4,3995.6,4002.2,2026-07-17,465,-17.835664335664298,0.1403118040089087,5.04,0.24799999999999273,london,0.0003031787913868904,0.0
2026-07-17 08:50:00+00:00,26,188,144,4002.1,4002.3,3997.9,3999.0,2026-07-17,491,-13.856643356643351,0.10344827586206896,3.84,0.16,london,0.0002716563704580001,0.0
2026-07-17 08:55:00+00:00,-21,222,168,3999.1,4002.2,3997.7,3998.4,2026-07-17,470,-11.667832167832149,0.08771929824561403,3.2,0.4,london,0.000296147710001036,0.0
2026-07-17 09:00:00+00:00,-37,224,153,3997.9,3999.5,3996.8,3997.4,2026-07-17,433,-7.440559440559436,0.3475177304964539,12.148760330578604,0.3388429752066066,london,0.00030402284759634585,0.0
2026-07-17 09:05:00+00:00,-6,97,71,3998.0,4001.8,3997.8,3999.9,2026-07-17,427,-3.8706293706293757,0.3047858942065491,10.000000000000075,0.25619834710743244,london,0.00032384793453594114,0.0
2026-07-17 09:10:00+00:00,17,118,86,3999.7,4002.5,3999.2,4002.1,2026-07-17,444,1.38111888111888,0.2634146341463415,8.925619834710812,0.7355371900826577,london,0.00033230224024497434,1.0
2026-07-17 09:15:00+00:00,-8,180,143,4002.1,4002.3,3999.8,4000.0,2026-07-17,436,4.898601398601402,0.1837837837837838,5.619834710743844,0.29752066115701953,london,0.0003290488193306245,0.0
2026-07-17 09:20:00+00:00,53,210,183,4000.0,4006.4,3999.8,4005.7,2026-07-17,489,10.06643356643357,0.009900990099009901,0.2649006622516572,0.6225165562913704,london,0.0003134708587440992,1.0
2026-07-17 09:25:00+00:00,26,319,237,4005.7,4006.5,4002.2,4002.9,2026-07-17,515,10.388111888111904,0.5231788079470199,10.394736842105388,0.4736842105263394,london,0.0002696859538787786,1.0
2026-07-17 09:30:00+00:00,-22,261,203,4003.4,4003.8,3999.1,3999.8,2026-07-17,493,8.75874125874128,0.41975308641975306,8.947368421052738,0.45394736842106403,london,0.0002584897133322996,1.0
2026-07-17 09:35:00+00:00,4,127,93,3999.9,4002.1,3999.5,4000.7,2026-07-17,497,6.468531468531483,0.42153846153846153,10.000000000000133,0.2773722627737064,london,0.0002443702535460609,0.0
2026-07-17 09:40:00+00:00,45,144,100,4001.4,4003.2,3999.3,3999.5,2026-07-17,542,5.769230769230786,0.4659090909090909,15.045871559632902,0.24770642201832987,london,0.00025202967067972337,0.0
2026-07-17 09:45:00+00:00,8,175,113,3999.9,4001.0,3998.8,3999.3,2026-07-17,550,8.185314685314685,0.31135531135531136,8.762886597938309,0.030927835051565725,london,0.00026171261367361804,0.0
2026-07-17 09:50:00+00:00,43,198,130,3999.6,4002.4,3998.6,4001.5,2026-07-17,593,12.842657342657354,0.35172413793103446,10.51546391752597,0.319587628865976,london,0.00024554217290050453,0.0
2026-07-17 09:55:00+00:00,13,99,70,4001.3,4001.8,3999.9,4001.8,2026-07-17,606,16.33216783216782,0.48226950354609927,14.020618556701294,0.4536082474226983,london,0.0002510230170766298,2.0
2026-07-17 10:00:00+00:00,-8,92,82,4001.7,4002.4,3999.2,4000.1,2026-07-17,598,16.881118881118894,0.6521739130434783,18.965517241379708,0.02298850574710601,london,0.00024262471783174558,2.0
2026-07-17 10:05:00+00:00,-20,70,64,4000.1,4001.2,3998.8,4000.2,2026-07-17,578,15.234265734265746,0.5655430711610487,19.11392405063269,0.2405063291139328,london,0.00023678865311607442,2.0
2026-07-17 10:10:00+00:00,-3,79,60,4000.3,4002.3,3999.7,4000.8,2026-07-17,575,13.1888111888112,0.5177865612648221,16.582278481012466,0.10126582278483198,london,0.00021165318234120964,0.0
2026-07-17 10:15:00+00:00,-3,152,108,4001.1,4001.6,3998.0,3998.5,2026-07-17,572,9.748251748251764,0.5483870967741935,16.0,0.8470588235293903,london,0.0002026327420006167,1.0
2026-07-17 10:20:00+00:00,32,185,144,3998.3,4002.9,3998.3,3999.0,2026-07-17,604,8.996503496503502,0.5066079295154186,13.529411764705882,0.4588235294117754,london,0.0002645133003709912,2.0
2026-07-17 10:25:00+00:00,31,81,61,3999.0,4000.6,3998.5,3999.6,2026-07-17,635,9.81468531468533,0.5172413793103449,20.689655172413143,0.03448275862073562,london,0.00026078419040544425,2.0
2026-07-17 10:30:00+00:00,19,108,100,3999.8,4000.9,3998.4,4000.4,2026-07-17,654,9.524475524475521,0.7030567685589519,30.961538461539543,0.05769230769225724,london,0.0002653752493319346,2.0
2026-07-17 10:35:00+00:00,-11,120,86,3999.9,4000.1,3997.7,3999.5,2026-07-17,643,7.867132867132885,0.6186440677966102,26.545454545454547,0.0,london,0.00027624356254353223,2.0
2026-07-17 10:40:00+00:00,77,249,153,3999.2,4000.3,3997.2,4000.0,2026-07-17,720,10.195804195804202,0.664179104477612,31.2280701754371,0.12280701754382185,london,0.00027488451731845585,2.0
2026-07-17 10:45:00+00:00,6,91,71,3999.8,4000.9,3998.7,3999.5,2026-07-17,726,11.874125874125879,0.6616541353383458,30.877192982454662,0.35087719298243936,london,0.00027309744600850176,2.0
2026-07-17 10:50:00+00:00,-46,359,232,3998.9,3999.4,3994.2,3996.8,2026-07-17,680,12.506993006993042,0.32342007434944237,9.999999999999686,0.5747126436781429,london,0.00025758568500197773,1.0
2026-07-17 10:55:00+00:00,-12,148,115,3997.1,3997.5,3994.1,3994.4,2026-07-17,668,12.66083916083917,0.23134328358208955,7.0454545454544,0.6477272727272386,london,0.0002628300686927398,1.0
2026-07-17 11:00:00+00:00,10,165,128,3994.5,3997.9,3994.5,3996.0,2026-07-17,678,12.40209790209791,0.2962962962962963,9.090909090908903,0.47727272727269676,london,0.00026880997210724735,1.0
2026-07-17 11:05:00+00:00,-17,92,80,3995.9,3996.2,3993.7,3995.0,2026-07-17,661,10.020979020979018,0.31086142322097376,9.021739130434515,0.6304347826086967,london,0.00026386992816260837,1.0
2026-07-17 11:10:00+00:00,-22,159,122,3994.9,3996.9,3994.5,3995.5,2026-07-17,639,6.076923076923069,0.22377622377622378,6.9565217391302285,0.3260869565217295,london,0.00026872627631486845,0.0
2026-07-17 11:15:00+00:00,-9,192,153,3995.3,3997.3,3993.6,3997.0,2026-07-17,630,1.2027972027972367,0.19863013698630136,6.236559139784824,0.215053763440856,london,0.00026671591542788025,0.0
2026-07-17 11:20:00+00:00,52,250,140,3996.6,4000.1,3996.3,3997.2,2026-07-17,682,-0.6223776223776117,0.25,10.684931506849049,0.3287671232876755,london,0.00023009334620802677,0.0
2026-07-17 11:25:00+00:00,16,181,119,3997.5,3999.9,3997.2,3999.4,2026-07-17,698,-0.9685314685314501,0.21212121212121213,8.630136986301155,0.1369863013698596,london,0.00026114971539492024,0.0
2026-07-17 11:30:00+00:00,-6,175,130,3999.8,4000.3,3995.4,3996.4,2026-07-17,692,-1.1223776223776045,0.13380281690140844,5.205479452054665,0.4246575342465523,london,0.0002533257717838493,0.0
2026-07-17 11:35:00+00:00,-9,112,88,3996.6,3997.6,3995.1,3997.1,2026-07-17,683,-2.3881118881118497,0.14184397163120568,5.479452054794384,0.3972602739726053,london,0.0002423696243957268,0.0
2026-07-17 11:40:00+00:00,-19,165,128,3997.4,3998.7,3995.6,3995.8,2026-07-17,664,-1.164335664335649,0.25,7.671232876712137,0.5068493150684557,london,0.0002313735060578685,1.0
2026-07-17 11:45:00+00:00,-19,437,275,3995.7,4000.2,3995.2,3997.7,2026-07-17,645,-0.0069930069930001885,0.34177215189873417,12.089552238805478,0.13432835820889547,london,0.0002412246630094738,0.0
2026-07-17 11:50:00+00:00,22,184,145,3997.6,4002.7,3997.0,4002.7,2026-07-17,667,0.47202797202796426,0.06103286384976526,1.4285714285714428,0.9120879120878912,london,0.00025405440545480984,1.0
2026-07-17 11:55:00+00:00,19,482,323,4002.7,4002.7,3997.7,3997.9,2026-07-17,686,1.2272727272727317,0.08181818181818182,1.9780219780219979,0.20879120879122087,london,0.00026480090073797703,0.0
2026-07-17 12:00:00+00:00,-64,485,360,3998.2,3999.6,3993.3,3993.7,2026-07-17,622,-0.1503496503496216,0.20437956204379562,5.957446808510869,0.13829787234045024,ny,0.00027632962453031957,0.0
2026-07-17 12:05:00+00:00,-30,456,347,3993.5,3995.3,3991.8,3994.3,2026-07-17,592,-3.062937062937035,0.24041811846689895,6.330275229358009,0.11009174311925304,ny,0.0003111373045328677,0.0
2026-07-17 12:10:00+00:00,43,381,264,3994.5,3997.4,3992.9,3993.3,2026-07-17,635,-4.839160839160832,0.012987012987012988,0.3669724770642324,0.3394495412843983,ny,0.0003381143530515215,0.0
2026-07-17 12:15:00+00:00,8,155,128,3994.2,3995.9,3992.4,3995.2,2026-07-17,643,-6.688811188811173,0.04234527687296417,1.1926605504587553,0.1834862385321162,ny,0.00036347726110778314,0.0
2026-07-17 12:20:00+00:00,-17,827,574,3994.9,3995.5,3987.9,3988.9,2026-07-17,626,-6.9195804195803925,0.20588235294117646,3.7837837837838535,0.7094594594594725,ny,0.0004157675470341698,1.0
2026-07-17 12:25:00+00:00,37,331,242,3988.8,3991.4,3987.8,3990.8,2026-07-17,663,-4.6083916083915915,0.11945392491467577,2.3489932885906613,0.3758389261744997,ny,0.0003757695165247601,0.0
2026-07-17 12:30:00+00:00,-50,571,403,3991.0,3991.8,3984.7,3985.1,2026-07-17,613,-4.24825174825174,0.2344213649851632,4.388888888888889,0.6666666666666666,ny,0.00037777193009536444,1.0
2026-07-17 12:35:00+00:00,-38,593,422,3985.3,3986.8,3980.7,3981.5,2026-07-17,575,-5.206293706293684,0.29508196721311475,4.909090909090909,0.6500000000000082,ny,0.00037239161455679317,1.0
2026-07-17 12:40:00+00:00,-181,2030,1390,3981.2,3981.9,3968.6,3973.3,2026-07-17,394,-13.23426573426572,0.5113636363636364,7.917888563049875,0.7155425219941262,ny,0.0003780698340603569,1.0
2026-07-17 12:45:00+00:00,147,976,700,3973.0,3976.8,3968.7,3971.4,2026-07-17,541,-14.583916083916044,0.15853658536585366,3.0498533724340255,0.9178885630498478,ny,0.0005311942643698165,1.0
2026-07-17 12:50:00+00:00,77,895,681,3970.8,3975.2,3967.7,3973.0,2026-07-17,618,-11.244755244755224,0.06891701828410689,1.4,0.7114285714285741,ny,0.0005299064948779099,1.0
2026-07-17 12:55:00+00:00,0,832,543,3972.9,3977.0,3967.9,3969.5,2026-07-17,618,-6.699300699300676,0.09826589595375723,2.1316614420062634,0.7586206896551646,ny,0.0005810473048216196,1.0
2026-07-17 13:00:00+00:00,89,2841,1885,3970.1,3979.6,3963.0,3977.8,2026-07-17,707,-1.1643356643356533,0.11854951185495119,2.470930232558133,0.4796511627906964,ny,0.0005861454941192129,1.0
2026-07-17 13:05:00+00:00,-56,632,489,3978.0,3978.5,3972.7,3973.0,2026-07-17,651,0.2587412587412632,0.07940780619111709,1.715116279069763,0.5901162790697712,ny,0.0007096139705911725,1.0
2026-07-17 13:10:00+00:00,15,531,410,3973.3,3975.4,3969.8,3974.2,2026-07-17,666,3.800699300699319,0.043356643356643354,0.942249240121578,0.6382978723404238,ny,0.0007293346752153763,1.0
2026-07-17 13:15:00+00:00,78,546,398,3973.5,3976.2,3971.0,3974.5,2026-07-17,744,10.489510489510499,0.1286624203821656,3.1076923076923078,0.44307692307692587,ny,0.0006084826874583762,1.0
2026-07-17 13:20:00+00:00,-9,406,300,3974.4,3978.7,3970.8,3973.0,2026-07-17,735,15.353146853146841,0.1402831402831403,3.7847222222221983,0.618055555555558,ny,0.0005944646405462258,1.0
2026-07-17 13:25:00+00:00,-29,488,382,3973.4,3977.0,3970.7,3971.9,2026-07-17,706,20.02097902097904,0.055916775032509754,1.493055555555546,0.4583333333333241,ny,0.000599377727021315,1.0
2026-07-17 13:30:00+00:00,-48,1118,854,3971.9,3975.8,3967.1,3969.3,2026-07-17,658,20.269230769230788,0.05867014341590613,1.890756302520994,0.5126050420167951,ny,0.0006100788394427995,1.0
2026-07-17 13:35:00+00:00,461,3534,2441,3968.5,4007.9,3968.5,3997.4,2026-07-17,1119,36.206293706293714,0.45714285714285713,12.11581291759463,0.5367483296213778,ny,0.0006188817732246853,1.0
2026-07-17 13:40:00+00:00,-256,1467,1001,3998.0,3998.0,3986.0,3988.5,2026-07-17,863,30.26573426573429,0.3707509881422925,10.44543429844096,0.38084632516703504,ny,0.0008435583425496009,1.0
2026-07-17 13:45:00+00:00,32,885,611,3989.0,3994.4,3984.8,3993.7,2026-07-17,895,28.958041958041967,0.30782608695652175,7.8841870824053295,0.4610244988864093,ny,0.0008609838524885457,1.0
2026-07-17 13:50:00+00:00,29,802,574,3993.6,3997.9,3992.0,3992.8,2026-07-17,924,29.790209790209794,0.2776769509981851,6.81514476614698,0.5189309576837446,ny,0.0008841863962629539,1.0
2026-07-17 13:55:00+00:00,353,1266,752,3992.7,4001.4,3991.4,4001.3,2026-07-17,1277,42.05944055944057,0.4529209621993127,14.67706013363026,0.5233853006681504,ny,0.0008674605466602458,1.0
2026-07-17 14:00:00+00:00,-346,1648,1073,4000.7,4004.5,3994.2,3998.2,2026-07-17,931,40.45804195804199,0.1308411214953271,5.490196078431348,0.6176470588235222,ny,0.0008389756666548309,1.0
2026-07-17 14:05:00+00:00,120,1019,702,3998.7,4004.8,3998.7,4000.7,2026-07-17,1051,39.36013986013988,0.22522522522522523,9.803921568627407,0.6495098039215658,ny,0.0008090956939702581,1.0
2026-07-17 14:10:00+00:00,22,547,396,4000.7,4005.1,3997.9,3999.2,2026-07-17,1073,36.993006993007015,0.22826696578799777,9.975490196078386,0.605392156862738,ny,0.0005338844442488199,1.0
2026-07-17 14:15:00+00:00,-53,609,439,3999.1,4005.0,3997.6,4001.5,2026-07-17,1020,33.28671328671327,0.15699658703071673,6.764705882352911,0.6985294117647027,ny,0.0005638154051765497,1.0
2026-07-17 14:20:00+00:00,67,1038,746,4001.2,4008.9,4000.3,4007.2,2026-07-17,1087,29.81818181818183,0.19383259911894274,8.421052631578911,0.8444976076554922,ny,0.0005465361065182215,1.0
2026-07-17 14:25:00+00:00,-53,761,527,4006.8,4008.7,4002.2,4002.8,2026-07-17,1034,20.531468531468548,0.1782608695652174,7.8468899521530755,0.8014354066985611,ny,0.000579450019824667,1.0
2026-07-17 14:30:00+00:00,-35,536,363,4002.8,4003.0,3996.3,3998.6,2026-07-17,999,5.4230769230769456,0.18664477285166942,8.440594059405921,0.029702970297025132,ny,0.0005982029912264193,0.0
2026-07-17 14:35:00+00:00,-53,483,364,3999.0,4003.9,3998.3,4001.9,2026-07-17,946,6.846153846153888,0.12191684284707541,7.17842323651455,0.5560165975103794,ny,0.0005595006749375516,1.0
2026-07-17 14:40:00+00:00,26,322,251,4001.4,4003.0,3999.5,4002.3,2026-07-17,972,-1.157342657342629,0.09167367535744322,4.522821576763502,0.3568464730290621,ny,0.000569993519289343,0.0
2026-07-17 14:45:00+00:00,-19,598,415,4002.1,4005.1,3998.9,4000.1,2026-07-17,953,-9.199300699300677,0.04931972789115646,3.3142857142857145,0.41714285714284155,ny,0.0005275957347241094,1.0
2026-07-17 14:50:00+00:00,9,384,305,4000.4,4003.3,3997.5,3998.0,2026-07-17,962,-15.982517482517425,0.0328719723183391,2.1714285714285713,0.18857142857143896,ny,0.0005046680305991434,0.0
2026-07-17 14:55:00+00:00,89,411,302,3998.0,4005.8,3997.2,4005.5,2026-07-17,1051,-3.562937062937049,0.2533632286995516,15.37414965986366,0.4965986394557855,ny,0.00047460726527621646,1.0
2026-07-17 15:00:00+00:00,357,2013,1275,4005.5,4018.2,4002.0,4016.9,2026-07-17,1408,8.440559440559486,0.5282392026578073,21.78082191780858,0.739726027397285,ny,0.00047338937787483706,2.0
2026-07-17 15:05:00+00:00,-211,1373,967,4016.8,4019.4,4007.6,4012.8,2026-07-17,1197,14.44755244755246,0.14688128772635814,6.320346320346345,0.5887445887446068,ny,0.00062203379060164,1.0
2026-07-17 15:10:00+00:00,-125,894,591,4012.7,4018.4,4007.7,4009.8,2026-07-17,1072,15.625874125874127,0.0009115770282588879,0.04329004329004346,0.3593073593073686,ny,0.0006798024435436766,1.0
2026-07-17 15:15:00+00:00,47,488,352,4010.3,4012.7,4009.0,4010.1,2026-07-17,1119,16.209790209790228,0.09074243813015583,4.2857142857143025,0.12554112554112998,ny,0.0007017117523634774,0.0
2026-07-17 15:20:00+00:00,98,651,475,4010.0,4016.9,4009.2,4012.9,2026-07-17,1217,22.916083916083945,0.11586452762923351,5.62770562770565,0.437229437229435,ny,0.0007036514193699983,1.0
2026-07-17 15:25:00+00:00,2,419,320,4012.7,4018.1,4010.9,4018.1,2026-07-17,1219,26.3811188811189,0.17273576097105509,8.00865800865804,0.8441558441558474,ny,0.0006835894591110012,1.0
2026-07-17 15:30:00+00:00,-67,1255,919,4017.9,4021.2,4013.6,4015.3,2026-07-17,1152,24.384615384615397,0.1387126019945603,6.375,0.5583333333333371,ny,0.0006699743502462199,1.0
2026-07-17 15:35:00+00:00,8,620,502,4015.5,4021.1,4014.6,4018.8,2026-07-17,1160,19.21678321678321,0.20226843100189035,8.916666666666666,0.6875,ny,0.0005105666468429357,1.0
2026-07-17 15:40:00+00:00,14,519,388,4019.2,4021.0,4016.5,4020.2,2026-07-17,1174,14.272727272727309,0.1931166347992352,8.416666666666666,0.8374999999999962,ny,0.00040642468343854763,1.0
2026-07-17 15:45:00+00:00,15,582,440,4020.3,4023.3,4018.5,4021.3,2026-07-17,1189,7.6293706293706745,0.22648752399232247,9.042145593869606,0.8927203065134045,ny,0.0003615696231359262,1.0
2026-07-17 15:50:00+00:00,51,1282,727,4021.4,4026.1,4021.2,4025.3,2026-07-17,1240,1.7062937062937007,0.2564575645756458,9.619377162629727,0.6851211072664402,ny,0.00032624679053921854,1.0
2026-07-17 15:55:00+00:00,-122,537,393,4025.5,4026.1,4022.3,4024.1,2026-07-17,1118,-6.807692307692289,0.05998209489704566,2.7800829875518778,0.29875518672198526,ny,0.0003406814132572493,0.0
2026-07-17 16:00:00+00:00,-258,1830,1210,4024.4,4024.6,4016.0,4021.9,2026-07-17,860,-9.48601398601395,0.5383104125736738,29.62162162162162,0.491891891891887,ny,0.00031645393882748284,2.0
2026-07-17 16:05:00+00:00,-63,432,319,4021.8,4024.0,4019.3,4022.5,2026-07-17,797,-20.34615384615376,0.45977011494252873,21.739130434782503,0.6902173913043346,ny,0.0003999181780354717,2.0
2026-07-17 16:10:00+00:00,-142,477,363,4022.7,4025.2,4022.6,4022.7,2026-07-17,655,-39.552447552447546,0.4701240135287486,24.38596491228083,0.7368421052631565,ny,0.0004121435246020695,2.0
